rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area
SDSU_0050199	963.0	653.0	1453.0	1296.0	352.0	3022.0	5048.0	3149.0	768.0	4380.0	3054.0	2960.0	1805.0	3307.0	624.0	1361.0	1004.0	877.0	1219.0	1235.0	3626.0	1203.0	5207.0	3590.0	824.0	6709.0	7697.0	5358.0	3548.0	3406.0	331.0	393.0	368.0	1642.0	82431.7
SDSU_0050200	942.0	880.0	2433.0	1827.0	418.0	3116.0	6251.0	3377.0	960.0	5308.0	2720.0	3636.0	2049.0	3562.0	679.0	1542.0	2083.0	789.0	1805.0	1528.0	4622.0	1471.0	5404.0	4207.0	787.0	6165.0	7410.0	5671.0	3443.0	3504.0	273.0	428.0	300.0	1864.0	91453.2
SDSU_0050201	933.0	1236.0	2496.0	1774.0	516.0	3618.0	6239.0	3171.0	1077.0	5544.0	3505.0	3733.0	2122.0	3566.0	704.0	1581.0	1519.0	1003.0	1691.0	1787.0	4875.0	1482.0	5557.0	4980.0	904.0	6705.0	6993.0	7151.0	4451.0	4920.0	362.0	431.0	358.0	2119.0	99103.0
SDSU_0050202	984.0	708.0	1581.0	1482.0	347.0	3160.0	5497.0	2915.0	891.0	3988.0	2005.0	2661.0	1459.0	3119.0	771.0	1392.0	1086.0	667.0	1412.0	1296.0	4100.0	1186.0	4782.0	3630.0	460.0	7208.0	6530.0	4648.0	3562.0	3544.0	262.0	431.0	312.0	2253.0	80330.7
SDSU_0050203	1082.0	1241.0	2594.0	1879.0	318.0	3316.0	6072.0	3569.0	1125.0	5871.0	2906.0	3561.0	2130.0	3800.0	662.0	1480.0	1499.0	977.0	1647.0	1924.0	4259.0	1310.0	4944.0	4177.0	787.0	7538.0	7676.0	6255.0	4082.0	3892.0	319.0	457.0	323.0	2117.0	95788.0
SDSU_0050204	980.0	597.0	1967.0	1307.0	466.0	3185.0	5245.0	3041.0	767.0	4678.0	2420.0	2658.0	1879.0	3065.0	756.0	1464.0	1792.0	667.0	1213.0	1154.0	3834.0	1169.0	4837.0	3573.0	542.0	5248.0	6372.0	5002.0	3558.0	3123.0	298.0	453.0	275.0	1643.0	79229.8
SDSU_0050205	980.0	839.0	2475.0	1539.0	469.0	3490.0	5511.0	3369.0	928.0	4890.0	2829.0	2783.0	1876.0	3547.0	685.0	1588.0	1655.0	784.0	1674.0	1614.0	3855.0	1257.0	4759.0	3814.0	860.0	6796.0	7760.0	5318.0	3646.0	3456.0	277.0	491.0	312.0	2357.0	88482.2
SDSU_0050206	1051.0	752.0	2009.0	1468.0	264.0	3390.0	6058.0	3358.0	819.0	4157.0	2225.0	3041.0	1637.0	3582.0	705.0	1702.0	1297.0	714.0	1616.0	1423.0	3810.0	1282.0	4267.0	4189.0	561.0	5615.0	6531.0	5874.0	3548.0	4066.0	310.0	425.0	307.0	1926.0	83980.3
SDSU_0050207	1146.0	643.0	2398.0	1555.0	539.0	3760.0	6889.0	3869.0	1136.0	5374.0	2663.0	2894.0	1842.0	3868.0	833.0	1739.0	1921.0	749.0	1606.0	1765.0	4441.0	1236.0	5515.0	4651.0	639.0	6411.0	8304.0	5893.0	3935.0	4554.0	376.0	409.0	382.0	2516.0	96450.2
SDSU_0050208	895.0	712.0	1667.0	1589.0	362.0	2965.0	6492.0	3616.0	982.0	4860.0	2602.0	3268.0	1985.0	3320.0	700.0	1385.0	1591.0	774.0	1653.0	1438.0	4667.0	1179.0	4532.0	4255.0	508.0	6089.0	6666.0	5190.0	3272.0	3490.0	229.0	510.0	307.0	2367.0	86120.6
SDSU_0050209	993.0	563.0	2889.0	2007.0	400.0	3705.0	6785.0	3050.0	901.0	5452.0	2501.0	3595.0	2281.0	3865.0	814.0	1916.0	1509.0	911.0	1638.0	2045.0	4459.0	1517.0	6003.0	4052.0	485.0	7366.0	8666.0	5943.0	4094.0	3905.0	305.0	432.0	268.0	2103.0	97420.2
SDSU_0050210	1023.0	832.0	2006.0	1364.0	228.0	3103.0	5599.0	2970.0	1031.0	4413.0	3091.0	2815.0	1910.0	3324.0	737.0	1507.0	1146.0	978.0	1575.0	1291.0	3989.0	1471.0	4721.0	4319.0	571.0	6770.0	7868.0	5353.0	3781.0	4038.0	236.0	379.0	321.0	1948.0	86709.4
SDSU_0050211	948.0	690.0	2236.0	697.0	357.0	2798.0	6096.0	2868.0	1111.0	5535.0	3263.0	2570.0	1890.0	3360.0	585.0	2191.0	1231.0	933.0	1693.0	793.0	4396.0	1288.0	6003.0	4069.0	609.0	6427.0	7856.0	5017.0	3711.0	3895.0	321.0	398.0	296.0	2160.0	88290.6
SDSU_0050212	1018.0	1150.0	1668.0	1254.0	333.0	2901.0	5488.0	3152.0	1288.0	5700.0	2222.0	3625.0	1805.0	3615.0	741.0	2253.0	1643.0	731.0	1703.0	1659.0	4820.0	1451.0	4770.0	3835.0	847.0	5511.0	6875.0	6207.0	3581.0	4348.0	378.0	521.0	367.0	1823.0	89282.2
SDSU_0050213	1220.0	977.0	2303.0	1649.0	398.0	3008.0	5219.0	3474.0	1040.0	5976.0	2865.0	2881.0	2212.0	3871.0	637.0	1266.0	1446.0	740.0	1583.0	1691.0	4450.0	1346.0	4463.0	4003.0	601.0	6477.0	6662.0	5931.0	3710.0	4417.0	316.0	459.0	332.0	2130.0	89752.9
SDSU_0050214	1111.0	987.0	2448.0	1806.0	436.0	3488.0	6064.0	3648.0	1049.0	4442.0	2511.0	3318.0	1745.0	3702.0	730.0	1522.0	1448.0	771.0	1616.0	1759.0	3825.0	1742.0	4812.0	3811.0	733.0	6635.0	6951.0	4884.0	3411.0	4107.0	321.0	474.0	331.0	2174.0	88812.0
SDSU_0050215	954.0	658.0	1638.0	1435.0	515.0	3489.0	5910.0	3273.0	756.0	4310.0	2447.0	3179.0	1885.0	3625.0	681.0	1445.0	1230.0	797.0	1299.0	1582.0	4254.0	909.0	4527.0	4175.0	559.0	6214.0	8075.0	6150.0	3627.0	4000.0	272.0	474.0	305.0	1970.0	86617.1
SDSU_0050216	970.0	838.0	2051.0	1552.0	331.0	2886.0	4646.0	3235.0	986.0	5541.0	2626.0	2919.0	1855.0	3713.0	723.0	1590.0	1589.0	954.0	1791.0	1744.0	4206.0	1291.0	4332.0	3983.0	818.0	5978.0	6286.0	5235.0	3552.0	3514.0	293.0	355.0	329.0	2020.0	84733.0
SDSU_0050217	1135.0	844.0	2085.0	1868.0	203.0	2795.0	5859.0	3122.0	759.0	4141.0	2407.0	3159.0	1774.0	3757.0	708.0	1612.0	1113.0	705.0	1749.0	1222.0	2778.0	1221.0	5450.0	4660.0	634.0	6530.0	7422.0	5634.0	3198.0	3598.0	404.0	332.0	329.0	2153.0	85360.6
Stanford_0051160	717.0	486.0	2028.0	1350.0	16.0	1862.0	4574.0	2393.0	884.0	3586.0	1310.0	2889.0	1157.0	2805.0	774.0	1165.0	1229.0	591.0	1068.0	1252.0	2877.0	700.0	3878.0	3149.0	405.0	4123.0	5129.0	4293.0	2317.0	2280.0	344.0	328.0	235.0	1862.0	64057.5
Stanford_0051161	870.0	909.0	1711.0	1260.0	409.0	2676.0	6467.0	2020.0	1015.0	4398.0	2128.0	2935.0	1807.0	3146.0	727.0	1537.0	1163.0	717.0	1401.0	1346.0	2912.0	1205.0	4222.0	4107.0	685.0	5579.0	6391.0	4520.0	3159.0	3665.0	311.0	548.0	351.0	2493.0	78790.2
Stanford_0051162	664.0	775.0	1439.0	1188.0	297.0	1925.0	4529.0	3116.0	851.0	3846.0	1565.0	1773.0	1588.0	2629.0	511.0	1303.0	1180.0	546.0	1005.0	1167.0	3579.0	1119.0	3890.0	3640.0	677.0	4578.0	6800.0	4460.0	2720.0	2504.0	336.0	443.0	266.0	1547.0	68458.6
Stanford_0051163	937.0	863.0	1985.0	1802.0	335.0	3212.0	5817.0	3731.0	1077.0	6275.0	2793.0	3285.0	2057.0	3855.0	691.0	1770.0	1228.0	842.0	1485.0	1780.0	4203.0	1493.0	5371.0	4894.0	815.0	7426.0	8129.0	5479.0	3804.0	4528.0	269.0	547.0	369.0	2146.0	95292.6
Stanford_0051164	560.0	541.0	1790.0	1245.0	308.0	2084.0	4341.0	1818.0	932.0	3960.0	1801.0	2785.0	1338.0	2462.0	565.0	1477.0	1016.0	533.0	1341.0	1005.0	3183.0	926.0	4021.0	3930.0	543.0	4417.0	6489.0	3766.0	2330.0	2254.0	305.0	273.0	231.0	1948.0	66515.6
Stanford_0051165	612.0	718.0	1541.0	1211.0	239.0	2766.0	4264.0	2769.0	701.0	3476.0	1729.0	2635.0	1082.0	2753.0	876.0	1203.0	865.0	511.0	916.0	1263.0	2510.0	965.0	3498.0	3471.0	393.0	4391.0	5236.0	3712.0	2048.0	2834.0	269.0	478.0	157.0	1713.0	63803.9
Stanford_0051166	773.0	506.0	2240.0	1411.0	336.0	2504.0	4607.0	1845.0	992.0	4605.0	1389.0	3009.0	1327.0	2182.0	569.0	1470.0	819.0	489.0	757.0	1030.0	3404.0	1104.0	4494.0	4277.0	402.0	4320.0	6479.0	5607.0	2385.0	3314.0	339.0	259.0	222.0	1530.0	71000.2
Stanford_0051167	798.0	787.0	2615.0	1654.0	333.0	2815.0	4540.0	2942.0	834.0	4912.0	2916.0	3287.0	2031.0	2984.0	750.0	1727.0	1413.0	721.0	1130.0	1419.0	4012.0	1502.0	5375.0	4328.0	624.0	5824.0	7972.0	6024.0	3146.0	3347.0	319.0	424.0	281.0	1758.0	85542.7
Stanford_0051168	986.0	1148.0	3028.0	1614.0	370.0	3347.0	6215.0	3207.0	1182.0	5104.0	3037.0	2749.0	1930.0	3436.0	650.0	2020.0	1762.0	827.0	1740.0	1476.0	4527.0	1434.0	5765.0	4117.0	990.0	6134.0	7539.0	5790.0	3715.0	2869.0	294.0	593.0	301.0	2291.0	92183.9
Stanford_0051169	834.0	771.0	2023.0	1454.0	279.0	2416.0	4847.0	2890.0	857.0	4711.0	1982.0	2957.0	1694.0	3074.0	639.0	1471.0	1289.0	491.0	1544.0	1323.0	3138.0	1126.0	4415.0	4118.0	560.0	5007.0	6126.0	4658.0	3273.0	3729.0	283.0	463.0	321.0	2145.0	76909.8
Stanford_0051170	766.0	473.0	1540.0	1287.0	443.0	2192.0	3845.0	1637.0	603.0	3862.0	1472.0	2895.0	1140.0	1931.0	751.0	1005.0	909.0	417.0	989.0	1536.0	2825.0	856.0	3779.0	3264.0	355.0	3703.0	5005.0	4238.0	2579.0	2750.0	217.0	212.0	224.0	1865.0	61567.7
Stanford_0051171	887.0	846.0	1466.0	1262.0	198.0	3146.0	5236.0	3137.0	809.0	4647.0	2347.0	2808.0	1775.0	3019.0	658.0	1500.0	1323.0	905.0	1389.0	1336.0	3948.0	1278.0	4183.0	3990.0	566.0	4841.0	6134.0	5740.0	3158.0	3415.0	284.0	415.0	320.0	1945.0	78909.2
Stanford_0051172	851.0	946.0	2523.0	1287.0	375.0	3001.0	6109.0	2826.0	963.0	4393.0	2648.0	2813.0	1760.0	3224.0	795.0	1268.0	1544.0	803.0	1301.0	1104.0	3703.0	1182.0	4736.0	4105.0	724.0	5745.0	6787.0	5608.0	3648.0	3575.0	335.0	305.0	319.0	2021.0	83328.9
Stanford_0051173	707.0	531.0	1723.0	1022.0	757.0	2780.0	5006.0	2366.0	717.0	3424.0	1602.0	2431.0	1265.0	2625.0	871.0	1499.0	1189.0	446.0	809.0	947.0	2974.0	1206.0	3601.0	3137.0	458.0	3882.0	5131.0	4264.0	2496.0	3368.0	265.0	335.0	198.0	2271.0	66303.2
Stanford_0051174	517.0	312.0	886.0	699.0	174.0	1955.0	2851.0	1498.0	516.0	2497.0	1571.0	2121.0	190.0	1538.0	613.0	1371.0	800.0	645.0	1049.0	553.0	2172.0	715.0	2595.0	2260.0	13.0	2346.0	3063.0	3003.0	1926.0	2232.0	105.0	272.0	187.0	1251.0	44497.2
Stanford_0051175	678.0	467.0	1629.0	923.0	146.0	2158.0	4150.0	1775.0	996.0	3935.0	1901.0	2441.0	1032.0	2500.0	598.0	1389.0	1268.0	515.0	1091.0	688.0	2984.0	1008.0	3647.0	3193.0	301.0	3293.0	5796.0	4048.0	2695.0	2839.0	272.0	377.0	303.0	1807.0	62839.2
Stanford_0051177	920.0	905.0	2213.0	1622.0	426.0	3418.0	6480.0	3426.0	1014.0	4747.0	2245.0	3433.0	1767.0	3567.0	752.0	1614.0	1185.0	878.0	1436.0	1538.0	3646.0	1391.0	4851.0	4509.0	633.0	5382.0	7141.0	6012.0	2883.0	3180.0	306.0	304.0	390.0	1634.0	85844.9
Stanford_0051178	913.0	652.0	2045.0	1493.0	299.0	3005.0	5803.0	2898.0	764.0	3979.0	2191.0	3121.0	1436.0	2963.0	586.0	1558.0	1322.0	617.0	1368.0	1224.0	3300.0	1241.0	4688.0	3617.0	559.0	5531.0	6284.0	5163.0	3037.0	3443.0	219.0	333.0	274.0	2687.0	78614.0
Stanford_0051179	940.0	719.0	1912.0	1278.0	356.0	2615.0	5759.0	2850.0	658.0	4028.0	2602.0	3073.0	1579.0	2778.0	692.0	1282.0	1285.0	713.0	1708.0	1155.0	3923.0	1180.0	4301.0	4152.0	746.0	5310.0	6347.0	4981.0	3089.0	3391.0	305.0	497.0	309.0	2209.0	78721.2
Stanford_0051180	669.0	678.0	2581.0	969.0	329.0	2733.0	4343.0	1916.0	856.0	3853.0	2070.0	2087.0	1370.0	1980.0	572.0	1738.0	1404.0	607.0	1028.0	963.0	3094.0	1411.0	4337.0	3706.0	532.0	4923.0	6626.0	4591.0	2752.0	2707.0	248.0	403.0	275.0	1664.0	70012.9
Stanford_0051181	887.0	880.0	1800.0	829.0	286.0	2685.0	4410.0	3253.0	1029.0	5017.0	2115.0	3041.0	1749.0	3746.0	698.0	1782.0	1068.0	758.0	1282.0	2236.0	3803.0	1212.0	4765.0	4129.0	889.0	6006.0	7549.0	3948.0	3049.0	3171.0	312.0	448.0	239.0	1898.0	80967.1
Stanford_0051182	424.0	584.0	1993.0	1142.0	295.0	1877.0	3611.0	1973.0	928.0	4387.0	2108.0	2707.0	1599.0	2140.0	499.0	1530.0	1410.0	822.0	1364.0	1172.0	3393.0	1015.0	4236.0	3458.0	578.0	4234.0	5967.0	4131.0	2353.0	3492.0	299.0	561.0	258.0	2050.0	68590.2
Stanford_0051183	735.0	587.0	1638.0	1387.0	320.0	2684.0	4784.0	2347.0	977.0	4363.0	1565.0	3076.0	1451.0	2312.0	594.0	1161.0	1332.0	520.0	905.0	1168.0	3380.0	1080.0	4117.0	3462.0	570.0	5192.0	5734.0	4214.0	2747.0	2887.0	288.0	359.0	332.0	2245.0	70512.8
Stanford_0051184	697.0	426.0	2030.0	1351.0	473.0	2609.0	4967.0	2583.0	872.0	5138.0	1803.0	3200.0	1437.0	2699.0	622.0	1360.0	1172.0	503.0	1494.0	1623.0	3713.0	1025.0	4345.0	4065.0	585.0	5068.0	6334.0	5246.0	2745.0	2911.0	262.0	480.0	352.0	2002.0	76190.0
Stanford_0051185	630.0	616.0	1699.0	1350.0	301.0	1827.0	4245.0	1951.0	896.0	4379.0	1669.0	3228.0	1529.0	3095.0	569.0	1421.0	1219.0	462.0	1277.0	1431.0	3186.0	1168.0	4291.0	3445.0	477.0	5047.0	6449.0	4848.0	2684.0	2616.0	276.0	275.0	215.0	1767.0	70537.8
Stanford_0051186	804.0	694.0	1915.0	1345.0	261.0	1974.0	3420.0	2124.0	790.0	3302.0	1816.0	1879.0	1273.0	2189.0	503.0	1671.0	1071.0	440.0	1065.0	877.0	3098.0	1003.0	3437.0	3884.0	470.0	4495.0	6145.0	3801.0	2542.0	2644.0	290.0	223.0	204.0	1911.0	63557.2
Stanford_0051187	794.0	610.0	1817.0	1219.0	411.0	1623.0	3171.0	2162.0	599.0	3575.0	1974.0	2952.0	1613.0	3153.0	658.0	1559.0	1267.0	559.0	1098.0	1210.0	3099.0	1103.0	4259.0	4168.0	512.0	3987.0	6978.0	3811.0	2714.0	3187.0	273.0	271.0	323.0	1813.0	68520.9
Stanford_0051188	709.0	577.0	1452.0	1280.0	176.0	1707.0	4229.0	1645.0	966.0	4349.0	2184.0	2510.0	1447.0	2647.0	629.0	1318.0	1267.0	560.0	1266.0	1243.0	2963.0	1018.0	3699.0	3404.0	577.0	4443.0	5776.0	4911.0	2501.0	2632.0	265.0	362.0	239.0	1592.0	66540.7
Stanford_0051189	747.0	801.0	2170.0	1701.0	331.0	2517.0	5281.0	2871.0	943.0	4904.0	2209.0	3151.0	1773.0	2978.0	749.0	1815.0	1413.0	778.0	1299.0	1639.0	3894.0	1106.0	5090.0	4124.0	516.0	5362.0	6942.0	5723.0	3162.0	3157.0	207.0	407.0	307.0	1994.0	82062.4
Stanford_0051190	484.0	528.0	1304.0	647.0	16.0	1466.0	2657.0	1501.0	458.0	3551.0	1347.0	1135.0	1176.0	2156.0	0.0	925.0	688.0	452.0	768.0	774.0	2090.0	732.0	2828.0	2012.0	383.0	2823.0	4628.0	3054.0	1604.0	2039.0	188.0	287.0	139.0	1052.0	45892.6
Stanford_0051191	563.0	557.0	1500.0	840.0	251.0	2133.0	2805.0	1687.0	607.0	3404.0	1167.0	1983.0	998.0	1660.0	516.0	1329.0	780.0	372.0	817.0	738.0	2251.0	768.0	3269.0	2966.0	253.0	2894.0	4714.0	3192.0	1816.0	2050.0	266.0	362.0	123.0	1211.0	50842.9
Stanford_0051192	672.0	734.0	1706.0	1300.0	375.0	2198.0	3620.0	1794.0	744.0	3667.0	2054.0	2726.0	1591.0	2515.0	557.0	1504.0	1493.0	639.0	1346.0	1067.0	3207.0	1062.0	4021.0	3516.0	516.0	3526.0	5462.0	4611.0	2919.0	2717.0	276.0	357.0	295.0	1795.0	66583.9
Stanford_0051193	643.0	768.0	1311.0	1655.0	237.0	3481.0	5939.0	3207.0	490.0	4349.0	2081.0	2658.0	1642.0	3817.0	694.0	1401.0	928.0	581.0	933.0	1608.0	3618.0	1115.0	3807.0	4221.0	741.0	5248.0	6566.0	5251.0	2426.0	3614.0	354.0	288.0	222.0	1620.0	77511.4
Stanford_0051194	982.0	613.0	2050.0	1623.0	376.0	3605.0	6040.0	3267.0	887.0	6045.0	2126.0	4150.0	1738.0	3642.0	759.0	1468.0	1694.0	822.0	1663.0	1804.0	4474.0	1184.0	4733.0	3872.0	711.0	6315.0	6914.0	5547.0	3577.0	3360.0	327.0	330.0	332.0	1914.0	88941.9
Stanford_0051195	646.0	398.0	1669.0	921.0	509.0	1821.0	3388.0	1455.0	775.0	3523.0	1412.0	1962.0	645.0	2040.0	498.0	1162.0	1001.0	506.0	807.0	792.0	2234.0	795.0	3113.0	2735.0	295.0	2826.0	4392.0	3455.0	2277.0	2281.0	354.0	294.0	215.0	1469.0	52663.8
Stanford_0051196	671.0	569.0	1529.0	1359.0	444.0	2317.0	4549.0	2802.0	1078.0	4030.0	1523.0	2949.0	1792.0	2732.0	526.0	1234.0	1389.0	540.0	1390.0	1290.0	2944.0	1288.0	3633.0	3053.0	387.0	3937.0	5455.0	4006.0	2974.0	3120.0	354.0	681.0	269.0	2322.0	69136.8
Stanford_0051197	726.0	676.0	1457.0	1470.0	299.0	2455.0	4536.0	2369.0	1008.0	4066.0	1706.0	2743.0	1616.0	2695.0	583.0	1630.0	1227.0	619.0	1210.0	1042.0	3210.0	1199.0	5482.0	3084.0	535.0	4691.0	5440.0	3831.0	2925.0	2886.0	304.0	322.0	270.0	1873.0	70184.4
Stanford_0051198	798.0	641.0	1530.0	851.0	277.0	2828.0	4853.0	2912.0	1009.0	3768.0	2081.0	2905.0	1450.0	3491.0	635.0	1655.0	1332.0	775.0	1323.0	765.0	4323.0	1098.0	4405.0	4030.0	445.0	5297.0	5341.0	5039.0	2904.0	3109.0	410.0	462.0	357.0	1718.0	74818.5
Stanford_0051199	736.0	419.0	1200.0	969.0	316.0	2124.0	3637.0	2036.0	530.0	2530.0	1267.0	1551.0	1067.0	2474.0	551.0	1284.0	1021.0	401.0	1109.0	628.0	2853.0	621.0	3214.0	2679.0	466.0	2633.0	4339.0	3434.0	2433.0	2500.0	370.0	365.0	325.0	1566.0	53648.9
Trinity_0050232	1147.0	760.0	2773.0	1811.0	362.0	3663.0	5894.0	3808.0	1077.0	5557.0	2984.0	3709.0	1853.0	3900.0	766.0	1447.0	1406.0	912.0	1827.0	2038.0	5570.0	1375.0	5487.0	5663.0	831.0	6650.0	7605.0	6866.0	4016.0	4515.0	371.0	561.0	408.0	2769.0	100381.0
Trinity_0050233	1173.0	1427.0	3196.0	2072.0	420.0	4555.0	7868.0	4545.0	1033.0	6138.0	2796.0	4220.0	2050.0	4582.0	918.0	2211.0	1961.0	877.0	2123.0	2100.0	4900.0	1658.0	5905.0	5866.0	1087.0	7474.0	8414.0	6780.0	5137.0	4943.0	362.0	417.0	504.0	2809.0	112518.0
Trinity_0050234	1178.0	1679.0	2729.0	1769.0	462.0	4097.0	7425.0	4579.0	1603.0	5502.0	3521.0	3195.0	2012.0	4595.0	916.0	2105.0	1650.0	1088.0	2583.0	1846.0	4986.0	1841.0	5761.0	6227.0	1124.0	8631.0	8638.0	7678.0	5607.0	5842.0	325.0	439.0	483.0	3384.0	115501.0
Trinity_0050235	993.0	730.0	2267.0	1341.0	492.0	3519.0	5356.0	3475.0	1390.0	4823.0	2502.0	3393.0	1844.0	3201.0	737.0	1497.0	1643.0	831.0	1514.0	1654.0	3529.0	1366.0	5201.0	4116.0	670.0	6893.0	7057.0	6315.0	3701.0	3534.0	294.0	404.0	441.0	2001.0	88722.0
Trinity_0050236	1103.0	785.0	2077.0	1843.0	272.0	3502.0	5506.0	3012.0	1129.0	5007.0	2660.0	3273.0	1550.0	4022.0	741.0	1695.0	1271.0	782.0	1525.0	1868.0	4644.0	1283.0	4718.0	4397.0	1068.0	6814.0	7936.0	5361.0	3802.0	4159.0	217.0	591.0	415.0	2414.0	91443.2
Trinity_0050237	958.0	966.0	2822.0	1925.0	416.0	3157.0	6785.0	3592.0	1399.0	5657.0	3538.0	3404.0	1962.0	4013.0	1237.0	1690.0	1592.0	1089.0	1935.0	1944.0	4272.0	1519.0	4961.0	4915.0	1003.0	7009.0	8163.0	6676.0	4839.0	4733.0	309.0	509.0	384.0	3527.0	102898.0
Trinity_0050239	1291.0	1076.0	2735.0	1784.0	571.0	4607.0	7755.0	4730.0	1346.0	5613.0	3188.0	3653.0	1757.0	4807.0	968.0	1673.0	1608.0	926.0	1560.0	1976.0	5580.0	1588.0	5717.0	5126.0	962.0	7570.0	8529.0	7042.0	4579.0	4577.0	395.0	483.0	341.0	2411.0	108523.0
Trinity_0050240	992.0	877.0	2145.0	1658.0	676.0	3735.0	6596.0	3997.0	976.0	4806.0	3278.0	3453.0	1991.0	4028.0	830.0	1764.0	1755.0	871.0	1480.0	1858.0	4097.0	1045.0	4534.0	4113.0	727.0	6829.0	8114.0	5561.0	3869.0	4115.0	306.0	402.0	375.0	2183.0	94037.0
Trinity_0050241	902.0	963.0	3053.0	1763.0	459.0	3814.0	4842.0	4177.0	1306.0	5286.0	2818.0	3400.0	2217.0	3537.0	929.0	1435.0	1234.0	919.0	1796.0	1757.0	4819.0	1273.0	5289.0	4571.0	799.0	7540.0	7669.0	6920.0	3780.0	4262.0	394.0	453.0	389.0	2354.0	97121.3
Trinity_0050242	947.0	705.0	2727.0	1947.0	429.0	3722.0	5742.0	3510.0	1119.0	6138.0	2567.0	3267.0	1677.0	3602.0	739.0	1656.0	1812.0	622.0	2044.0	1834.0	4902.0	1222.0	5185.0	4651.0	809.0	6271.0	7503.0	6110.0	4072.0	4277.0	372.0	576.0	393.0	2396.0	95545.4
Trinity_0050243	1138.0	905.0	3654.0	1687.0	432.0	3605.0	6735.0	4070.0	1234.0	5813.0	3482.0	3266.0	2021.0	4295.0	832.0	1861.0	1700.0	968.0	1878.0	1671.0	4080.0	1811.0	6026.0	4916.0	760.0	7635.0	8850.0	6421.0	4271.0	4789.0	274.0	366.0	420.0	2322.0	104189.0
Trinity_0050245	909.0	890.0	2426.0	1541.0	423.0	3263.0	6185.0	3707.0	814.0	4989.0	2639.0	3033.0	1772.0	3735.0	604.0	1530.0	1391.0	764.0	1177.0	1575.0	4663.0	1235.0	5224.0	4283.0	832.0	5050.0	7605.0	5171.0	3598.0	3833.0	265.0	464.0	292.0	1951.0	87831.8
Trinity_0050246	1319.0	1024.0	3061.0	1785.0	264.0	4552.0	6680.0	4125.0	1083.0	6589.0	3088.0	3478.0	2381.0	4418.0	1016.0	2226.0	1769.0	948.0	2179.0	1494.0	4940.0	1914.0	6026.0	5635.0	970.0	7008.0	9436.0	7000.0	4717.0	4583.0	318.0	447.0	501.0	3278.0	110251.0
Trinity_0050247	1202.0	1013.0	2523.0	1419.0	464.0	3840.0	7197.0	3981.0	1277.0	5879.0	2880.0	2901.0	1822.0	4122.0	876.0	1939.0	1895.0	896.0	1532.0	1457.0	5000.0	1554.0	5342.0	4814.0	818.0	7643.0	8275.0	6583.0	4054.0	3437.0	302.0	416.0	348.0	2240.0	99938.9
Trinity_0050248	1000.0	1121.0	1529.0	1612.0	545.0	3703.0	6195.0	2858.0	896.0	4740.0	2577.0	3297.0	1776.0	3415.0	857.0	1611.0	1305.0	886.0	1765.0	1466.0	4090.0	1203.0	4780.0	4653.0	929.0	6875.0	7047.0	5699.0	3775.0	4172.0	211.0	417.0	310.0	2115.0	89428.7
Trinity_0050249	1166.0	944.0	2213.0	1885.0	462.0	4538.0	7016.0	3969.0	1203.0	5279.0	3036.0	3613.0	2032.0	3525.0	938.0	1747.0	1934.0	1119.0	2103.0	1809.0	5407.0	1397.0	7604.0	5198.0	941.0	7872.0	7147.0	5265.0	4395.0	5808.0	367.0	416.0	547.0	3010.0	105905.0
Trinity_0050250	891.0	1036.0	2631.0	1702.0	236.0	3552.0	5122.0	2954.0	1072.0	5181.0	2759.0	3302.0	2045.0	3448.0	796.0	1456.0	1534.0	864.0	1742.0	1764.0	4398.0	1460.0	4857.0	4484.0	664.0	6306.0	6840.0	7022.0	3880.0	3910.0	344.0	513.0	435.0	2187.0	91387.8
Trinity_0050251	1312.0	1004.0	2978.0	1586.0	337.0	3921.0	7344.0	3511.0	1323.0	5244.0	3005.0	3109.0	2111.0	4069.0	821.0	1948.0	1634.0	877.0	1797.0	1268.0	5324.0	1762.0	5745.0	5094.0	940.0	7915.0	7600.0	6452.0	4616.0	4818.0	427.0	407.0	468.0	2795.0	103562.0
Trinity_0050252	1330.0	971.0	2919.0	1511.0	458.0	4416.0	6402.0	4061.0	888.0	5177.0	3019.0	3385.0	2137.0	4412.0	816.0	1704.0	1661.0	961.0	1413.0	1671.0	4879.0	1302.0	5828.0	4018.0	815.0	6269.0	8196.0	5062.0	3682.0	4255.0	424.0	452.0	356.0	2088.0	96937.1
