lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area
SBL_0051584	1215.0	914.0	2673.0	1843.0	534.0	4290.0	6541.0	4705.0	1418.0	5947.0	3530.0	3483.0	2245.0	3740.0	787.0	1618.0	2186.0	658.0	1131.0	1476.0	5103.0	1504.0	5815.0	4786.0	1319.0	7246.0	8902.0	6062.0	4313.0	4675.0	248.0	559.0	523.0	2634.0	104625.0
SBL_0051585	960.0	552.0	2244.0	1830.0	401.0	4436.0	5135.0	3888.0	1201.0	5674.0	3259.0	3287.0	2084.0	3511.0	825.0	1348.0	1789.0	781.0	1472.0	1385.0	5169.0	1362.0	5444.0	4580.0	739.0	7089.0	7693.0	7026.0	4526.0	5498.0	284.0	513.0	555.0	2407.0	98947.5
SDSU_0050182	996.0	686.0	2100.0	1654.0	496.0	4090.0	5838.0	4700.0	1050.0	4802.0	3044.0	3228.0	1921.0	3867.0	780.0	1759.0	2074.0	837.0	1287.0	1593.0	4245.0	1275.0	6123.0	4386.0	859.0	6755.0	7970.0	5925.0	4165.0	4645.0	237.0	550.0	495.0	2079.0	96509.7
SDSU_0050183	911.0	575.0	2017.0	1586.0	427.0	3220.0	4176.0	3602.0	1150.0	5435.0	2903.0	3396.0	1801.0	3252.0	694.0	1173.0	1625.0	786.0	1232.0	1615.0	4175.0	1135.0	4302.0	3843.0	912.0	6507.0	7502.0	5100.0	3896.0	3953.0	219.0	513.0	422.0	1970.0	86024.9
SDSU_0050184	1140.0	921.0	3098.0	1811.0	451.0	4500.0	6384.0	4368.0	1173.0	6837.0	3307.0	4012.0	2156.0	4616.0	995.0	2035.0	2159.0	804.0	1651.0	1860.0	5874.0	1735.0	6122.0	4982.0	1378.0	6741.0	9722.0	6613.0	4648.0	5525.0	272.0	642.0	482.0	3185.0	112199.0
SDSU_0050185	650.0	495.0	1457.0	738.0	243.0	1589.0	2482.0	2081.0	187.0	2206.0	1154.0	1043.0	1096.0	1901.0	319.0	1010.0	1050.0	336.0	779.0	441.0	2607.0	646.0	2765.0	2403.0	614.0	2801.0	4659.0	3122.0	2121.0	2536.0	144.0	404.0	336.0	1920.0	48337.4
SDSU_0050186	1252.0	798.0	2544.0	1573.0	342.0	3623.0	4512.0	3066.0	1122.0	5517.0	2776.0	2822.0	1734.0	3458.0	681.0	1520.0	2029.0	679.0	1674.0	1306.0	3695.0	1302.0	5057.0	3608.0	908.0	5174.0	7973.0	6603.0	4461.0	3858.0	222.0	569.0	498.0	2211.0	89167.9
SDSU_0050187	1119.0	962.0	3103.0	1643.0	558.0	3875.0	5555.0	4732.0	1421.0	6159.0	3412.0	3036.0	2145.0	4172.0	776.0	1586.0	1613.0	783.0	1213.0	1420.0	4732.0	1421.0	5730.0	4051.0	1115.0	7971.0	8100.0	6378.0	4248.0	4398.0	262.0	602.0	457.0	2350.0	101101.0
SDSU_0050188	1116.0	737.0	2405.0	1390.0	623.0	4288.0	5503.0	3957.0	1424.0	6288.0	3149.0	3002.0	2215.0	3674.0	1041.0	1684.0	2475.0	778.0	1779.0	950.0	4747.0	1215.0	5187.0	5570.0	1137.0	7991.0	9438.0	6804.0	4895.0	4348.0	240.0	512.0	515.0	2991.0	104067.0
SDSU_0050189	1073.0	695.0	2873.0	1203.0	355.0	3644.0	4528.0	3503.0	907.0	5208.0	2798.0	2093.0	1908.0	3342.0	736.0	1699.0	1807.0	741.0	1401.0	816.0	4269.0	1078.0	5681.0	3965.0	984.0	6471.0	7996.0	5715.0	4067.0	3887.0	226.0	471.0	516.0	2285.0	88941.8
SDSU_0050190	892.0	813.0	2091.0	1629.0	394.0	2872.0	3779.0	3107.0	1205.0	5006.0	2374.0	2610.0	1812.0	2689.0	716.0	1223.0	1362.0	754.0	1457.0	1348.0	5058.0	1213.0	4995.0	3938.0	976.0	5163.0	6919.0	5634.0	3599.0	3881.0	242.0	633.0	420.0	2312.0	83117.9
SDSU_0050191	1266.0	594.0	2615.0	1247.0	493.0	3799.0	5361.0	3087.0	894.0	5054.0	2835.0	2199.0	1787.0	2859.0	705.0	1440.0	1637.0	739.0	1282.0	867.0	4312.0	1194.0	5261.0	3600.0	719.0	5271.0	7928.0	5098.0	3887.0	3948.0	208.0	464.0	387.0	2238.0	85279.9
SDSU_0050192	862.0	465.0	2345.0	1112.0	246.0	2833.0	3793.0	2736.0	1156.0	3989.0	991.0	2128.0	915.0	1839.0	485.0	1415.0	1164.0	318.0	879.0	862.0	3749.0	1033.0	4479.0	3527.0	468.0	3983.0	6057.0	5199.0	3222.0	3674.0	38.0	401.0	450.0	1697.0	68508.9
SDSU_0050193	867.0	668.0	2683.0	1606.0	313.0	3483.0	4771.0	3461.0	1054.0	5084.0	2744.0	3122.0	1800.0	3631.0	755.0	1275.0	2075.0	684.0	1830.0	1293.0	4300.0	1161.0	5321.0	4145.0	796.0	5966.0	7636.0	5429.0	3890.0	4255.0	231.0	427.0	437.0	2526.0	89722.3
SDSU_0050194	876.0	669.0	2255.0	1489.0	489.0	3340.0	5061.0	3202.0	905.0	5028.0	2630.0	2867.0	1536.0	2523.0	749.0	1229.0	2033.0	661.0	1375.0	1278.0	4209.0	1171.0	5198.0	3492.0	795.0	5596.0	7194.0	4967.0	4115.0	4212.0	190.0	472.0	523.0	2137.0	84463.3
SDSU_0050195	1173.0	901.0	2409.0	1440.0	401.0	3877.0	4755.0	3321.0	959.0	4864.0	2486.0	3812.0	1794.0	3517.0	641.0	1513.0	1587.0	691.0	1059.0	1541.0	4903.0	1244.0	4955.0	3226.0	915.0	5884.0	7505.0	5660.0	3842.0	3861.0	234.0	510.0	409.0	1868.0	87757.4
SDSU_0050196	983.0	722.0	2672.0	1377.0	528.0	3739.0	4564.0	3356.0	967.0	5015.0	2738.0	3124.0	1825.0	2951.0	761.0	1434.0	2009.0	746.0	1237.0	1254.0	3968.0	1185.0	4735.0	3789.0	894.0	7017.0	8303.0	5953.0	3774.0	3931.0	213.0	526.0	482.0	2112.0	88885.3
SDSU_0050197	1268.0	698.0	2643.0	1368.0	638.0	3780.0	5131.0	3142.0	1307.0	6007.0	2787.0	3379.0	1776.0	2808.0	1011.0	1491.0	2081.0	824.0	1804.0	1272.0	5527.0	1329.0	5608.0	4992.0	811.0	7786.0	8595.0	7657.0	4248.0	4745.0	330.0	577.0	516.0	2456.0	100396.0
SDSU_0050198	1155.0	714.0	2516.0	1291.0	502.0	3576.0	5316.0	3385.0	1383.0	5179.0	2763.0	3003.0	2015.0	3727.0	924.0	1536.0	1799.0	658.0	1297.0	1124.0	4308.0	1467.0	4945.0	4060.0	942.0	6678.0	7710.0	6252.0	4274.0	5470.0	232.0	531.0	552.0	2248.0	93531.8
SDSU_0050199	871.0	594.0	2760.0	1350.0	365.0	3203.0	4035.0	3472.0	1098.0	3745.0	2612.0	2827.0	2015.0	2746.0	617.0	1297.0	1451.0	682.0	1391.0	1115.0	3791.0	873.0	4869.0	3509.0	733.0	5857.0	6604.0	5628.0	3809.0	4336.0	194.0	509.0	370.0	1723.0	81051.4
SDSU_0050200	945.0	796.0	2747.0	1799.0	413.0	3629.0	4939.0	3961.0	872.0	5051.0	2449.0	3299.0	1613.0	3099.0	720.0	1641.0	2224.0	556.0	1369.0	1393.0	4287.0	1347.0	5256.0	3874.0	981.0	6041.0	7278.0	6525.0	3109.0	3642.0	288.0	509.0	339.0	1858.0	88849.9
SDSU_0050201	910.0	677.0	3154.0	1729.0	433.0	3910.0	4898.0	3996.0	889.0	6321.0	3133.0	3299.0	2019.0	2892.0	706.0	1513.0	2154.0	840.0	1450.0	1327.0	5180.0	1074.0	6446.0	4818.0	828.0	5834.0	8113.0	7867.0	4660.0	5356.0	136.0	482.0	529.0	2444.0	100020.0
SDSU_0050202	1030.0	687.0	1872.0	1286.0	307.0	3162.0	4851.0	2713.0	976.0	4940.0	2123.0	2379.0	1540.0	2952.0	720.0	1278.0	1680.0	556.0	1094.0	1134.0	3930.0	1146.0	4260.0	3525.0	658.0	6563.0	6326.0	5141.0	3448.0	3571.0	197.0	476.0	415.0	1963.0	78898.7
SDSU_0050203	1116.0	800.0	3108.0	1867.0	507.0	3519.0	5217.0	4337.0	953.0	5885.0	2924.0	3651.0	2082.0	3567.0	634.0	1328.0	2074.0	718.0	1454.0	1846.0	4558.0	1540.0	5088.0	3905.0	999.0	7114.0	8435.0	6434.0	3965.0	4172.0	210.0	482.0	434.0	2028.0	96952.6
SDSU_0050204	1102.0	709.0	2095.0	1382.0	481.0	3152.0	4220.0	3173.0	743.0	4994.0	2374.0	2994.0	1792.0	3052.0	677.0	1336.0	2085.0	553.0	1163.0	1043.0	4021.0	828.0	5064.0	3476.0	754.0	5805.0	6170.0	5361.0	3289.0	3238.0	219.0	450.0	389.0	1791.0	79975.2
SDSU_0050205	1132.0	994.0	2605.0	1447.0	394.0	3264.0	4716.0	3808.0	1050.0	5478.0	2863.0	3078.0	1612.0	3303.0	561.0	1361.0	1788.0	623.0	1301.0	1501.0	4016.0	1447.0	4818.0	3631.0	1078.0	6137.0	7163.0	4939.0	3636.0	3475.0	177.0	504.0	412.0	1863.0	86173.0
SDSU_0050206	1076.0	684.0	2074.0	1321.0	311.0	2938.0	5245.0	3393.0	987.0	4685.0	2118.0	2921.0	1360.0	3160.0	697.0	1302.0	1777.0	579.0	1267.0	1230.0	4237.0	1354.0	4178.0	3923.0	646.0	5729.0	6858.0	6080.0	3849.0	4054.0	252.0	400.0	433.0	1988.0	83105.6
SDSU_0050207	1050.0	677.0	2815.0	1195.0	391.0	3942.0	5818.0	3745.0	1469.0	5810.0	2685.0	3087.0	1668.0	3755.0	958.0	1628.0	2009.0	719.0	1430.0	1287.0	4758.0	1352.0	5932.0	4227.0	923.0	5458.0	8413.0	6201.0	4511.0	4155.0	331.0	526.0	518.0	2479.0	95920.2
SDSU_0050208	1024.0	648.0	1982.0	1426.0	317.0	3212.0	5013.0	3327.0	1089.0	4965.0	2706.0	2921.0	1729.0	3041.0	787.0	1401.0	1709.0	636.0	1425.0	1387.0	4340.0	1112.0	4348.0	4217.0	845.0	5131.0	7415.0	5580.0	4064.0	4214.0	230.0	453.0	471.0	2376.0	85542.4
SDSU_0050209	1054.0	752.0	3509.0	1807.0	433.0	3924.0	4991.0	3892.0	1093.0	5551.0	3033.0	3013.0	1897.0	3610.0	888.0	1618.0	1907.0	780.0	1355.0	1612.0	4584.0	1300.0	5890.0	4513.0	1095.0	6777.0	8508.0	6325.0	4004.0	4676.0	243.0	536.0	445.0	2292.0	97908.4
SDSU_0050210	876.0	857.0	2716.0	1223.0	618.0	2970.0	4413.0	2642.0	1138.0	4628.0	2723.0	2979.0	2039.0	2882.0	909.0	1269.0	1991.0	741.0	1411.0	1110.0	4401.0	1362.0	4611.0	4197.0	831.0	6177.0	7618.0	6355.0	3936.0	4082.0	224.0	536.0	518.0	2328.0	87311.8
SDSU_0050211	1272.0	637.0	2249.0	1293.0	452.0	2936.0	5199.0	3933.0	1140.0	4497.0	2875.0	2189.0	1862.0	3479.0	970.0	1451.0	1864.0	683.0	1641.0	932.0	4690.0	1053.0	5906.0	4286.0	856.0	6360.0	7851.0	5321.0	4222.0	4105.0	296.0	409.0	544.0	2370.0	89822.2
SDSU_0050212	1193.0	706.0	2062.0	1635.0	378.0	3600.0	5313.0	3570.0	1196.0	6181.0	2452.0	2971.0	1703.0	3750.0	817.0	1175.0	1199.0	596.0	1005.0	1403.0	4706.0	1448.0	5202.0	4039.0	697.0	5201.0	8352.0	6191.0	4110.0	4009.0	233.0	581.0	486.0	2173.0	90333.8
SDSU_0050213	896.0	822.0	2351.0	1842.0	416.0	3392.0	5755.0	3998.0	1162.0	5041.0	2564.0	3570.0	1615.0	3360.0	868.0	1195.0	1728.0	713.0	1743.0	1836.0	4476.0	1177.0	4723.0	3988.0	1079.0	6417.0	6940.0	6008.0	3835.0	3574.0	204.0	507.0	503.0	2418.0	90717.0
SDSU_0050214	1139.0	574.0	2886.0	1746.0	534.0	3432.0	5363.0	3898.0	1084.0	4898.0	2586.0	3582.0	2235.0	3628.0	748.0	1450.0	1631.0	664.0	1288.0	1690.0	4355.0	1262.0	4915.0	4368.0	639.0	6292.0	7398.0	5087.0	3871.0	3659.0	218.0	507.0	447.0	2024.0	90099.3
SDSU_0050215	1034.0	876.0	1709.0	1308.0	430.0	3874.0	4702.0	3640.0	692.0	5384.0	2815.0	2991.0	1957.0	3270.0	605.0	1586.0	1322.0	580.0	1041.0	1389.0	4357.0	1220.0	5179.0	3927.0	904.0	5875.0	8270.0	5183.0	3471.0	3944.0	176.0	513.0	394.0	1906.0	86523.2
SDSU_0050216	845.0	536.0	2375.0	1563.0	430.0	3408.0	4184.0	3213.0	965.0	4778.0	2056.0	3035.0	1515.0	3191.0	702.0	1294.0	1472.0	648.0	1335.0	1655.0	4572.0	1100.0	5110.0	3640.0	779.0	4843.0	7401.0	5500.0	3582.0	3239.0	250.0	430.0	481.0	1868.0	81994.5
SDSU_0050217	1094.0	589.0	2084.0	1652.0	312.0	3284.0	5459.0	3539.0	811.0	4353.0	2399.0	2957.0	1881.0	3151.0	644.0	1644.0	1687.0	636.0	975.0	953.0	4811.0	1051.0	5107.0	3441.0	755.0	5349.0	7066.0	5482.0	4123.0	4405.0	281.0	474.0	432.0	2102.0	84985.6
Stanford_0051160	512.0	318.0	1754.0	1308.0	213.0	2089.0	3496.0	2710.0	1233.0	3541.0	1459.0	2514.0	1422.0	2647.0	893.0	1306.0	1083.0	410.0	949.0	1155.0	2647.0	918.0	3297.0	3114.0	548.0	4396.0	5484.0	4307.0	2167.0	3810.0	186.0	279.0	339.0	1663.0	64163.6
Stanford_0051161	837.0	783.0	2038.0	1505.0	388.0	3160.0	4718.0	2457.0	1061.0	5234.0	2272.0	3103.0	1769.0	2336.0	799.0	1278.0	1533.0	613.0	1142.0	1252.0	3346.0	1279.0	4364.0	4108.0	1048.0	5261.0	6877.0	5041.0	3702.0	4259.0	186.0	434.0	434.0	2226.0	80841.0
Stanford_0051162	741.0	361.0	1975.0	510.0	204.0	1936.0	3893.0	2477.0	1098.0	4224.0	1721.0	2395.0	1498.0	2463.0	707.0	1099.0	1462.0	463.0	1288.0	719.0	3289.0	957.0	4241.0	3132.0	547.0	4978.0	6135.0	4501.0	2389.0	3048.0	221.0	338.0	297.0	1549.0	66857.2
Stanford_0051163	1117.0	945.0	2097.0	1820.0	483.0	3915.0	5425.0	3340.0	1094.0	6349.0	2461.0	3348.0	1879.0	3002.0	727.0	1632.0	1720.0	650.0	1773.0	1682.0	4410.0	1284.0	4971.0	4779.0	1106.0	7394.0	7927.0	5852.0	3533.0	4207.0	269.0	414.0	396.0	2842.0	94842.7
Stanford_0051164	723.0	464.0	1978.0	1401.0	266.0	2270.0	3203.0	2822.0	920.0	4034.0	1955.0	2560.0	1318.0	1973.0	661.0	1413.0	1261.0	498.0	1119.0	1367.0	3052.0	985.0	3862.0	3698.0	569.0	4530.0	6550.0	4885.0	2366.0	3150.0	164.0	394.0	365.0	1675.0	68452.2
Stanford_0051165	599.0	518.0	1660.0	1209.0	360.0	2614.0	4087.0	1932.0	738.0	4390.0	1429.0	3773.0	1482.0	1866.0	697.0	2082.0	1106.0	479.0	829.0	1389.0	3105.0	1186.0	3556.0	2616.0	567.0	3695.0	5958.0	4023.0	2447.0	3570.0	310.0	354.0	369.0	2037.0	67029.9
Stanford_0051166	1010.0	591.0	1627.0	1249.0	284.0	2176.0	3284.0	2995.0	556.0	3174.0	1151.0	2129.0	1432.0	2674.0	647.0	1288.0	950.0	439.0	523.0	1098.0	2249.0	1110.0	3432.0	2179.0	634.0	3315.0	5351.0	3995.0	1773.0	2854.0	295.0	208.0	220.0	1188.0	58080.1
Stanford_0051167	771.0	762.0	2756.0	1583.0	317.0	2810.0	3770.0	3241.0	1012.0	4948.0	2837.0	3180.0	1817.0	2500.0	887.0	1678.0	1845.0	793.0	1003.0	1313.0	4029.0	1382.0	5434.0	4402.0	845.0	5894.0	7316.0	5892.0	3208.0	3804.0	209.0	505.0	457.0	1849.0	85048.8
Stanford_0051168	937.0	835.0	2965.0	1351.0	282.0	3613.0	5189.0	3226.0	1104.0	5264.0	2964.0	2471.0	1921.0	2718.0	746.0	1690.0	1705.0	732.0	1340.0	1162.0	4279.0	1631.0	5315.0	4217.0	1091.0	6797.0	7166.0	5301.0	3830.0	3554.0	226.0	500.0	470.0	2371.0	88964.5
Stanford_0051169	885.0	726.0	1967.0	1446.0	285.0	2724.0	3792.0	2555.0	1122.0	4677.0	2309.0	3682.0	1799.0	2280.0	601.0	1124.0	1551.0	600.0	1148.0	1198.0	3766.0	1166.0	4238.0	3997.0	806.0	4760.0	5633.0	4550.0	3791.0	3677.0	238.0	563.0	727.0	2169.0	76551.7
Stanford_0051170	682.0	610.0	1320.0	1246.0	527.0	2344.0	3163.0	1622.0	866.0	4158.0	1204.0	3090.0	968.0	1933.0	1242.0	962.0	1216.0	477.0	908.0	1486.0	3011.0	1074.0	3553.0	3084.0	481.0	3860.0	5072.0	3943.0	2949.0	3200.0	155.0	152.0	455.0	1437.0	62449.1
Stanford_0051171	768.0	541.0	1480.0	1428.0	296.0	2917.0	3794.0	3258.0	948.0	5137.0	2479.0	3146.0	1591.0	2611.0	749.0	1306.0	1263.0	716.0	1479.0	1252.0	3738.0	1266.0	4051.0	3722.0	589.0	4627.0	6858.0	5828.0	3407.0	4739.0	228.0	436.0	545.0	1925.0	79120.4
Stanford_0051172	1056.0	594.0	2605.0	1575.0	361.0	2983.0	4247.0	2901.0	1223.0	5488.0	2582.0	3132.0	2153.0	2633.0	804.0	1455.0	1953.0	621.0	1071.0	1147.0	3695.0	943.0	4343.0	3839.0	693.0	5605.0	7213.0	4693.0	3540.0	4148.0	176.0	370.0	557.0	2015.0	82414.8
Stanford_0051173	987.0	631.0	1625.0	979.0	397.0	2814.0	4140.0	3158.0	996.0	3635.0	1610.0	2615.0	1409.0	2387.0	681.0	1146.0	1546.0	448.0	873.0	926.0	3970.0	1127.0	3820.0	3021.0	608.0	3090.0	4778.0	3626.0	2740.0	3407.0	212.0	428.0	362.0	1751.0	65944.1
Stanford_0051174	789.0	214.0	1095.0	1303.0	100.0	1426.0	3177.0	1575.0	475.0	2145.0	1145.0	1057.0	1025.0	1892.0	556.0	1213.0	1107.0	307.0	778.0	638.0	2684.0	741.0	3076.0	2048.0	265.0	2028.0	4188.0	2982.0	2445.0	2654.0	142.0	200.0	326.0	1808.0	47601.6
Stanford_0051175	819.0	528.0	1423.0	829.0	374.0	2508.0	3452.0	2187.0	1081.0	4041.0	1578.0	2626.0	1351.0	2263.0	816.0	1216.0	1517.0	359.0	1009.0	557.0	3501.0	1056.0	3606.0	2982.0	555.0	3121.0	5224.0	3488.0	2764.0	3585.0	145.0	346.0	399.0	1988.0	63295.0
Stanford_0051177	877.0	896.0	2170.0	1381.0	368.0	3417.0	4043.0	3517.0	1093.0	5111.0	2659.0	3434.0	1788.0	3204.0	910.0	1619.0	1516.0	666.0	1306.0	1403.0	3944.0	1583.0	4300.0	3985.0	993.0	5718.0	6537.0	4632.0	3686.0	5256.0	159.0	496.0	376.0	1936.0	84979.2
Stanford_0051178	951.0	666.0	1810.0	1225.0	331.0	3334.0	4305.0	3089.0	1177.0	4501.0	1793.0	2828.0	1631.0	2640.0	716.0	1108.0	1391.0	440.0	898.0	876.0	4110.0	1398.0	4337.0	3836.0	796.0	4075.0	5970.0	5335.0	3390.0	3591.0	205.0	428.0	370.0	2635.0	76182.5
Stanford_0051179	1022.0	499.0	2351.0	1341.0	375.0	2638.0	4238.0	2979.0	1158.0	4010.0	2701.0	2916.0	1436.0	2480.0	741.0	1385.0	1380.0	663.0	1105.0	984.0	3695.0	1204.0	4299.0	3555.0	874.0	4406.0	5989.0	5430.0	3281.0	4314.0	207.0	317.0	438.0	1935.0	76344.4
Stanford_0051180	711.0	560.0	1996.0	1189.0	195.0	2669.0	3531.0	2106.0	913.0	3886.0	1996.0	2878.0	1915.0	1742.0	743.0	1488.0	1394.0	583.0	931.0	875.0	3618.0	1364.0	4823.0	3489.0	783.0	5440.0	6290.0	4994.0	2707.0	3082.0	217.0	380.0	421.0	1737.0	71645.7
Stanford_0051181	1601.0	598.0	2070.0	881.0	273.0	2487.0	3830.0	3433.0	1289.0	4825.0	2210.0	2923.0	1716.0	4009.0	521.0	1660.0	1639.0	626.0	1154.0	941.0	3533.0	1183.0	4266.0	3925.0	874.0	5478.0	7803.0	4822.0	3174.0	3677.0	251.0	373.0	363.0	1819.0	80223.8
Stanford_0051182	695.0	537.0	1978.0	1260.0	221.0	2707.0	3330.0	1696.0	913.0	4303.0	1950.0	2696.0	1417.0	1721.0	506.0	1525.0	1366.0	598.0	1475.0	1121.0	3654.0	1169.0	4117.0	3371.0	730.0	5045.0	6191.0	4411.0	2940.0	2983.0	233.0	304.0	531.0	2073.0	69768.5
Stanford_0051183	862.0	709.0	1776.0	1284.0	322.0	3163.0	3370.0	2489.0	954.0	4991.0	1906.0	2474.0	1287.0	2002.0	664.0	1227.0	1389.0	430.0	1167.0	1271.0	3225.0	1168.0	3694.0	3544.0	626.0	4810.0	5694.0	4468.0	2781.0	4155.0	161.0	334.0	426.0	2450.0	71274.4
Stanford_0051184	761.0	604.0	1998.0	1214.0	288.0	2296.0	4646.0	3052.0	1046.0	5162.0	2149.0	2271.0	1784.0	2549.0	828.0	1365.0	1484.0	516.0	1348.0	1168.0	3527.0	1381.0	4323.0	3674.0	743.0	5163.0	5853.0	4846.0	2884.0	3274.0	154.0	277.0	442.0	1762.0	74832.9
Stanford_0051185	634.0	616.0	2840.0	1465.0	237.0	1518.0	3863.0	2899.0	1233.0	3962.0	2031.0	2569.0	1398.0	2171.0	635.0	1198.0	1301.0	423.0	756.0	1383.0	3406.0	1277.0	4747.0	3235.0	785.0	5248.0	5523.0	4135.0	3073.0	3113.0	130.0	315.0	346.0	1738.0	70202.4
Stanford_0051186	749.0	399.0	1733.0	1520.0	411.0	2431.0	3875.0	1958.0	969.0	4250.0	1519.0	2702.0	1410.0	2114.0	530.0	1146.0	999.0	376.0	772.0	1163.0	3809.0	996.0	4702.0	3656.0	341.0	3947.0	6670.0	3716.0	2650.0	2743.0	193.0	286.0	299.0	2121.0	67153.5
Stanford_0051187	811.0	883.0	1714.0	1362.0	321.0	2385.0	4132.0	2261.0	964.0	4262.0	2049.0	3215.0	1539.0	2367.0	763.0	1294.0	1435.0	590.0	1105.0	1260.0	3030.0	1178.0	4243.0	4077.0	767.0	4133.0	6582.0	4801.0	2672.0	3255.0	173.0	181.0	369.0	2189.0	72363.7
Stanford_0051188	642.0	525.0	1400.0	1251.0	230.0	1930.0	4066.0	2230.0	971.0	4063.0	1840.0	2828.0	1212.0	2136.0	649.0	981.0	1236.0	498.0	976.0	1303.0	3305.0	1123.0	3686.0	3302.0	611.0	4325.0	5829.0	4452.0	2678.0	3097.0	200.0	244.0	368.0	1915.0	66100.9
Stanford_0051189	866.0	671.0	2562.0	1527.0	430.0	2928.0	3989.0	3095.0	1127.0	5242.0	2121.0	3150.0	1775.0	2456.0	648.0	1277.0	1561.0	586.0	1413.0	1211.0	4106.0	1231.0	4989.0	3890.0	861.0	5140.0	6222.0	5808.0	3073.0	3588.0	204.0	427.0	440.0	2129.0	80743.6
Stanford_0051190	515.0	356.0	1484.0	870.0	212.0	1572.0	2731.0	1878.0	854.0	3170.0	1675.0	2125.0	1462.0	2393.0	468.0	1152.0	1055.0	439.0	885.0	981.0	2185.0	977.0	3301.0	3068.0	456.0	3472.0	5543.0	3950.0	2337.0	2787.0	191.0	384.0	264.0	1511.0	56701.7
Stanford_0051191	516.0	431.0	1492.0	1046.0	104.0	1262.0	2271.0	1301.0	803.0	3151.0	1350.0	1708.0	1295.0	1935.0	415.0	1196.0	1025.0	335.0	755.0	801.0	1932.0	851.0	2960.0	2966.0	500.0	2877.0	4640.0	3117.0	2141.0	2033.0	168.0	261.0	309.0	1540.0	49489.1
Stanford_0051192	867.0	444.0	2239.0	812.0	283.0	2364.0	3413.0	2022.0	847.0	4049.0	2033.0	2158.0	1326.0	1988.0	717.0	1242.0	1539.0	545.0	1007.0	835.0	3459.0	1084.0	4101.0	3110.0	650.0	3856.0	5935.0	4059.0	2867.0	3324.0	214.0	313.0	455.0	1730.0	65885.8
Stanford_0051193	1391.0	605.0	1941.0	1818.0	239.0	2860.0	4557.0	2503.0	841.0	4062.0	2037.0	3178.0	1714.0	3220.0	752.0	1465.0	1444.0	535.0	1111.0	1801.0	4211.0	950.0	3994.0	3909.0	1007.0	4624.0	6711.0	5044.0	2733.0	2718.0	211.0	379.0	384.0	1828.0	76777.1
Stanford_0051194	1070.0	792.0	1773.0	1642.0	491.0	3300.0	4490.0	3848.0	752.0	5538.0	2209.0	3943.0	1524.0	3464.0	769.0	1300.0	1813.0	649.0	1102.0	1595.0	4001.0	1265.0	5217.0	3821.0	1060.0	5529.0	7562.0	5537.0	3876.0	4215.0	177.0	507.0	448.0	1856.0	87136.5
Stanford_0051195	761.0	368.0	1389.0	897.0	280.0	1571.0	3256.0	2010.0	957.0	3169.0	1123.0	2260.0	961.0	1760.0	1223.0	918.0	1316.0	339.0	753.0	699.0	2413.0	883.0	3517.0	2590.0	403.0	2649.0	4754.0	3098.0	2391.0	2908.0	149.0	367.0	312.0	1578.0	54021.6
Stanford_0051196	718.0	528.0	1685.0	1448.0	248.0	2744.0	3659.0	2417.0	1271.0	4365.0	1563.0	2882.0	1255.0	2361.0	548.0	1101.0	1615.0	443.0	1043.0	1330.0	3552.0	1240.0	4474.0	2973.0	427.0	3951.0	5129.0	4247.0	2675.0	2762.0	212.0	290.0	360.0	2467.0	67981.1
Stanford_0051197	753.0	613.0	1741.0	1210.0	343.0	2779.0	3917.0	2368.0	886.0	5422.0	1826.0	2698.0	1264.0	2472.0	498.0	1078.0	1372.0	649.0	1093.0	998.0	3577.0	974.0	4191.0	3743.0	565.0	4664.0	5110.0	4556.0	3099.0	3905.0	194.0	386.0	544.0	1756.0	71246.0
Stanford_0051198	864.0	536.0	1569.0	1213.0	325.0	3101.0	4520.0	2818.0	1029.0	5052.0	2133.0	3179.0	1412.0	2456.0	648.0	1431.0	1287.0	485.0	974.0	1155.0	4456.0	1100.0	4664.0	2750.0	680.0	3949.0	6279.0	3567.0	2836.0	2617.0	220.0	506.0	567.0	1874.0	72250.4
Stanford_0051199	901.0	369.0	849.0	868.0	186.0	1890.0	2497.0	2004.0	664.0	2232.0	1074.0	1126.0	824.0	1926.0	504.0	1047.0	966.0	309.0	709.0	722.0	2130.0	1089.0	3186.0	2370.0	176.0	2083.0	3956.0	3288.0	2490.0	2079.0	95.0	260.0	238.0	1663.0	46767.7
