lh.aparc.a2009s.area	lh_G_and_S_frontomargin_area	lh_G_and_S_occipital_inf_area	lh_G_and_S_paracentral_area	lh_G_and_S_subcentral_area	lh_G_and_S_transv_frontopol_area	lh_G_and_S_cingul-Ant_area	lh_G_and_S_cingul-Mid-Ant_area	lh_G_and_S_cingul-Mid-Post_area	lh_G_cingul-Post-dorsal_area	lh_G_cingul-Post-ventral_area	lh_G_cuneus_area	lh_G_front_inf-Opercular_area	lh_G_front_inf-Orbital_area	lh_G_front_inf-Triangul_area	lh_G_front_middle_area	lh_G_front_sup_area	lh_G_Ins_lg_and_S_cent_ins_area	lh_G_insular_short_area	lh_G_occipital_middle_area	lh_G_occipital_sup_area	lh_G_oc-temp_lat-fusifor_area	lh_G_oc-temp_med-Lingual_area	lh_G_oc-temp_med-Parahip_area	lh_G_orbital_area	lh_G_pariet_inf-Angular_area	lh_G_pariet_inf-Supramar_area	lh_G_parietal_sup_area	lh_G_postcentral_area	lh_G_precentral_area	lh_G_precuneus_area	lh_G_rectus_area	lh_G_subcallosal_area	lh_G_temp_sup-G_T_transv_area	lh_G_temp_sup-Lateral_area	lh_G_temp_sup-Plan_polar_area	lh_G_temp_sup-Plan_tempo_area	lh_G_temporal_inf_area	lh_G_temporal_middle_area	lh_Lat_Fis-ant-Horizont_area	lh_Lat_Fis-ant-Vertical_area	lh_Lat_Fis-post_area	lh_Pole_occipital_area	lh_Pole_temporal_area	lh_S_calcarine_area	lh_S_central_area	lh_S_cingul-Marginalis_area	lh_S_circular_insula_ant_area	lh_S_circular_insula_inf_area	lh_S_circular_insula_sup_area	lh_S_collat_transv_ant_area	lh_S_collat_transv_post_area	lh_S_front_inf_area	lh_S_front_middle_area	lh_S_front_sup_area	lh_S_interm_prim-Jensen_area	lh_S_intrapariet_and_P_trans_area	lh_S_oc_middle_and_Lunatus_area	lh_S_oc_sup_and_transversal_area	lh_S_occipital_ant_area	lh_S_oc-temp_lat_area	lh_S_oc-temp_med_and_Lingual_area	lh_S_orbital_lateral_area	lh_S_orbital_med-olfact_area	lh_S_orbital-H_Shaped_area	lh_S_parieto_occipital_area	lh_S_pericallosal_area	lh_S_postcentral_area	lh_S_precentral-inf-part_area	lh_S_precentral-sup-part_area	lh_S_suborbital_area	lh_S_subparietal_area	lh_S_temporal_inf_area	lh_S_temporal_sup_area	lh_S_temporal_transverse_area	lh_WhiteSurfArea_area
Stanford_0051194	776.0	1469.0	1042.0	940.0	388.0	1857.0	862.0	967.0	291.0	172.0	1531.0	1119.0	158.0	779.0	2884.0	5388.0	261.0	469.0	1349.0	995.0	1210.0	2786.0	990.0	1438.0	1531.0	2188.0	2018.0	1516.0	2055.0	1887.0	712.0	85.0	326.0	1433.0	444.0	728.0	2021.0	2194.0	158.0	246.0	776.0	1757.0	1230.0	1952.0	2033.0	778.0	308.0	822.0	1115.0	862.0	251.0	1116.0	1278.0	1672.0	481.0	2171.0	958.0	749.0	797.0	761.0	1460.0	239.0	328.0	911.0	1698.0	742.0	1846.0	1170.0	777.0	420.0	487.0	1139.0	4142.0	250.0	87136.5
Stanford_0051195	396.0	567.0	742.0	725.0	349.0	948.0	583.0	621.0	274.0	263.0	776.0	904.0	170.0	505.0	1805.0	3289.0	209.0	169.0	1048.0	682.0	602.0	1480.0	1379.0	781.0	1193.0	1827.0	1141.0	936.0	1554.0	1375.0	454.0	20.0	198.0	1126.0	193.0	482.0	1170.0	1236.0	137.0	98.0	686.0	1068.0	675.0	1184.0	1017.0	542.0	269.0	593.0	1042.0	268.0	173.0	707.0	458.0	1085.0	185.0	1187.0	404.0	357.0	414.0	243.0	1007.0	85.0	133.0	248.0	905.0	614.0	830.0	632.0	463.0	317.0	427.0	773.0	2482.0	141.0	54021.6
Stanford_0051196	604.0	892.0	975.0	1088.0	273.0	950.0	695.0	683.0	446.0	313.0	1446.0	1198.0	216.0	657.0	1804.0	3821.0	322.0	650.0	1287.0	1209.0	1335.0	1831.0	563.0	1142.0	1386.0	1465.0	1501.0	1283.0	1709.0	1397.0	688.0	8.0	378.0	1246.0	381.0	397.0	1401.0	1626.0	211.0	103.0	556.0	1384.0	674.0	1733.0	2017.0	480.0	277.0	662.0	1154.0	409.0	345.0	1008.0	1122.0	1466.0	137.0	1310.0	622.0	796.0	481.0	558.0	1277.0	117.0	742.0	213.0	1184.0	970.0	1071.0	705.0	520.0	202.0	578.0	645.0	2929.0	58.0	67981.1
Stanford_0051197	728.0	1192.0	914.0	1173.0	285.0	1319.0	734.0	759.0	283.0	207.0	1000.0	884.0	281.0	557.0	2351.0	3508.0	307.0	323.0	1529.0	874.0	1026.0	1694.0	716.0	1403.0	1304.0	2032.0	1818.0	1197.0	1632.0	1999.0	541.0	20.0	398.0	1211.0	215.0	646.0	1210.0	1816.0	181.0	192.0	827.0	1674.0	1076.0	1305.0	1479.0	759.0	238.0	773.0	1047.0	739.0	301.0	1297.0	962.0	1329.0	193.0	1878.0	1006.0	669.0	441.0	474.0	1164.0	266.0	269.0	630.0	1174.0	648.0	1781.0	915.0	581.0	381.0	606.0	714.0	3016.0	176.0	71246.0
Stanford_0051198	749.0	1049.0	1245.0	1069.0	446.0	1420.0	1028.0	773.0	363.0	237.0	1106.0	811.0	194.0	662.0	1917.0	4280.0	283.0	304.0	1532.0	1012.0	1294.0	2174.0	731.0	1342.0	1535.0	1582.0	1349.0	1918.0	1593.0	1214.0	500.0	152.0	460.0	1333.0	286.0	424.0	1526.0	1784.0	176.0	97.0	759.0	1574.0	1188.0	1572.0	2210.0	625.0	338.0	826.0	1203.0	590.0	315.0	1014.0	673.0	1414.0	101.0	1181.0	805.0	480.0	704.0	442.0	1440.0	140.0	290.0	767.0	1096.0	756.0	1034.0	966.0	627.0	421.0	618.0	633.0	3285.0	214.0	72250.4
Stanford_0051199	381.0	469.0	788.0	793.0	252.0	726.0	714.0	832.0	472.0	79.0	901.0	733.0	147.0	366.0	1062.0	2811.0	271.0	324.0	617.0	742.0	808.0	562.0	602.0	833.0	725.0	1304.0	1179.0	604.0	1405.0	1191.0	386.0	0.0	187.0	1039.0	254.0	423.0	1143.0	1286.0	204.0	40.0	562.0	720.0	616.0	832.0	988.0	635.0	232.0	704.0	979.0	287.0	102.0	566.0	332.0	639.0	281.0	1333.0	218.0	259.0	354.0	461.0	841.0	65.0	140.0	217.0	714.0	396.0	731.0	531.0	385.0	229.0	509.0	515.0	2637.0	107.0	46767.7
Trinity_0050232	915.0	1238.0	893.0	1470.0	715.0	2083.0	1081.0	1097.0	514.0	171.0	1552.0	944.0	201.0	839.0	3834.0	5708.0	435.0	486.0	1578.0	1568.0	1426.0	2680.0	1188.0	2054.0	1962.0	2736.0	2385.0	1584.0	2044.0	2522.0	770.0	349.0	494.0	1764.0	581.0	937.0	2469.0	1775.0	294.0	290.0	1307.0	1499.0	1283.0	2714.0	2540.0	929.0	424.0	1165.0	1459.0	927.0	320.0	1730.0	1116.0	2223.0	251.0	2962.0	854.0	1229.0	506.0	987.0	1527.0	306.0	743.0	965.0	1605.0	766.0	2359.0	1237.0	1021.0	380.0	965.0	797.0	4002.0	297.0	101022.0
Trinity_0050233	906.0	1450.0	1248.0	1317.0	571.0	2076.0	1306.0	1223.0	608.0	250.0	1917.0	1260.0	257.0	1008.0	4003.0	6064.0	444.0	557.0	1541.0	1148.0	1758.0	2835.0	1094.0	2019.0	2525.0	2799.0	2911.0	1810.0	2288.0	2637.0	593.0	225.0	551.0	2140.0	649.0	1093.0	2651.0	2464.0	274.0	273.0	1150.0	1958.0	1546.0	2363.0	2314.0	989.0	426.0	1306.0	1345.0	1127.0	385.0	2007.0	1503.0	2763.0	616.0	3013.0	961.0	1270.0	503.0	1218.0	2066.0	348.0	505.0	1116.0	1636.0	1095.0	2505.0	1376.0	1310.0	626.0	1168.0	1279.0	4793.0	349.0	111680.0
Trinity_0050234	1085.0	1620.0	1161.0	1437.0	659.0	2434.0	1533.0	1268.0	727.0	441.0	1585.0	1429.0	154.0	1163.0	4455.0	6321.0	450.0	563.0	1892.0	1461.0	2203.0	2381.0	1055.0	2171.0	2323.0	2765.0	3021.0	2216.0	2265.0	2437.0	1008.0	492.0	370.0	1966.0	683.0	880.0	2097.0	2737.0	324.0	318.0	859.0	1713.0	1509.0	2538.0	2359.0	966.0	444.0	1072.0	1765.0	842.0	392.0	2194.0	2156.0	2593.0	518.0	2819.0	892.0	1094.0	995.0	809.0	2302.0	447.0	814.0	1186.0	1581.0	1155.0	2679.0	904.0	1442.0	501.0	1152.0	1246.0	5229.0	361.0	115077.0
Trinity_0050235	825.0	1226.0	809.0	822.0	519.0	1574.0	1128.0	1093.0	303.0	247.0	1613.0	1008.0	127.0	715.0	3321.0	5188.0	333.0	442.0	1673.0	1228.0	1303.0	2301.0	829.0	1679.0	1827.0	2089.0	1907.0	1380.0	1933.0	1748.0	697.0	326.0	398.0	1497.0	354.0	812.0	1962.0	1585.0	199.0	254.0	903.0	1665.0	1435.0	2249.0	2142.0	798.0	337.0	1131.0	1133.0	911.0	256.0	1883.0	980.0	2297.0	135.0	2306.0	1147.0	1167.0	536.0	707.0	1886.0	340.0	411.0	1002.0	1715.0	815.0	1644.0	1055.0	857.0	487.0	495.0	905.0	3622.0	300.0	88924.3
Trinity_0050236	1004.0	1340.0	919.0	1032.0	426.0	1697.0	1138.0	1108.0	561.0	217.0	1594.0	978.0	217.0	832.0	3795.0	4827.0	336.0	501.0	1548.0	1150.0	1509.0	2100.0	793.0	1752.0	1719.0	2399.0	2392.0	1722.0	1947.0	1961.0	629.0	452.0	388.0	1422.0	506.0	762.0	1801.0	2181.0	225.0	211.0	784.0	1422.0	1453.0	2110.0	2148.0	853.0	392.0	972.0	1134.0	606.0	277.0	2002.0	1230.0	1950.0	112.0	2019.0	983.0	1099.0	442.0	688.0	1589.0	360.0	612.0	986.0	1250.0	781.0	2258.0	1153.0	992.0	403.0	1130.0	856.0	3857.0	308.0	91301.1
Trinity_0050237	1009.0	1053.0	1214.0	1160.0	591.0	2171.0	1463.0	1174.0	577.0	237.0	1888.0	1475.0	247.0	1055.0	3484.0	5975.0	429.0	563.0	1708.0	1225.0	1816.0	2450.0	840.0	2424.0	2285.0	2554.0	2634.0	1925.0	1903.0	1864.0	699.0	230.0	621.0	2066.0	542.0	1006.0	1912.0	2655.0	225.0	234.0	1062.0	1843.0	1588.0	2363.0	2030.0	862.0	442.0	1214.0	1345.0	814.0	339.0	2099.0	1261.0	2134.0	200.0	2496.0	882.0	1019.0	646.0	889.0	1961.0	310.0	497.0	1225.0	1814.0	1025.0	2518.0	830.0	1013.0	402.0	903.0	1219.0	4868.0	272.0	103966.0
Trinity_0050239	1023.0	1283.0	1014.0	1451.0	507.0	1902.0	1135.0	932.0	657.0	284.0	1988.0	1149.0	210.0	1002.0	3854.0	6292.0	387.0	620.0	1768.0	1435.0	1537.0	2765.0	1215.0	2002.0	2442.0	2808.0	2784.0	1953.0	2052.0	2535.0	709.0	346.0	379.0	1745.0	531.0	758.0	2949.0	2639.0	309.0	270.0	989.0	1594.0	1884.0	2723.0	2683.0	825.0	354.0	1019.0	1483.0	1001.0	331.0	2318.0	1191.0	2586.0	256.0	3134.0	894.0	1251.0	801.0	965.0	2111.0	415.0	745.0	1073.0	1470.0	904.0	2687.0	1409.0	776.0	538.0	1222.0	1284.0	4523.0	271.0	109329.0
Trinity_0050240	1075.0	1087.0	746.0	1067.0	299.0	1548.0	973.0	1095.0	422.0	187.0	1431.0	962.0	185.0	558.0	3178.0	5175.0	333.0	433.0	1683.0	1353.0	1408.0	2165.0	1006.0	2067.0	1713.0	2431.0	2334.0	1675.0	1715.0	2113.0	576.0	404.0	388.0	1532.0	718.0	810.0	2404.0	2208.0	206.0	233.0	901.0	1330.0	1182.0	2101.0	1813.0	648.0	357.0	828.0	1253.0	1087.0	329.0	1519.0	1199.0	2356.0	213.0	2057.0	976.0	941.0	731.0	556.0	1602.0	307.0	678.0	1231.0	1832.0	815.0	2528.0	1117.0	916.0	531.0	866.0	1135.0	4686.0	270.0	92793.9
Trinity_0050241	1047.0	1416.0	950.0	1047.0	651.0	1985.0	1190.0	931.0	468.0	227.0	1499.0	974.0	326.0	854.0	3375.0	5248.0	343.0	456.0	1607.0	1157.0	1341.0	2360.0	814.0	1935.0	2096.0	2070.0	2197.0	2141.0	2287.0	2406.0	725.0	408.0	398.0	1467.0	658.0	775.0	2350.0	2250.0	191.0	225.0	891.0	1603.0	1488.0	1940.0	2766.0	782.0	363.0	967.0	1270.0	590.0	274.0	2121.0	1211.0	2485.0	259.0	2536.0	892.0	1226.0	682.0	759.0	1682.0	366.0	555.0	1162.0	1537.0	1195.0	1828.0	1340.0	1187.0	371.0	1154.0	1250.0	3838.0	308.0	97724.7
Trinity_0050242	872.0	1288.0	1250.0	1099.0	513.0	1859.0	1179.0	899.0	371.0	233.0	1528.0	1169.0	197.0	859.0	3377.0	5070.0	324.0	554.0	2048.0	1242.0	1563.0	2573.0	874.0	1754.0	1802.0	2406.0	2766.0	1704.0	2159.0	2243.0	794.0	281.0	457.0	1655.0	463.0	813.0	2177.0	1796.0	207.0	235.0	1123.0	1698.0	1357.0	1937.0	2490.0	972.0	256.0	1167.0	1317.0	735.0	261.0	1822.0	1092.0	2420.0	387.0	2428.0	963.0	1061.0	588.0	755.0	1875.0	370.0	523.0	965.0	1587.0	701.0	2018.0	1163.0	1133.0	471.0	870.0	1169.0	3453.0	342.0	96118.7
Trinity_0050243	1078.0	1242.0	966.0	1419.0	610.0	1978.0	1018.0	1115.0	589.0	299.0	1680.0	1557.0	293.0	659.0	4259.0	6098.0	302.0	587.0	1685.0	1326.0	1363.0	2246.0	839.0	2224.0	1812.0	2309.0	2685.0	1771.0	2166.0	2329.0	707.0	317.0	310.0	1452.0	625.0	754.0	2787.0	2448.0	237.0	144.0	824.0	1683.0	1260.0	1910.0	2236.0	803.0	583.0	985.0	1328.0	857.0	277.0	2639.0	1435.0	2691.0	378.0	2646.0	900.0	1166.0	738.0	908.0	2014.0	249.0	688.0	1422.0	1821.0	1156.0	2104.0	1331.0	1283.0	421.0	1187.0	1398.0	4643.0	235.0	104482.0
Trinity_0050245	894.0	1129.0	869.0	1294.0	517.0	1764.0	969.0	988.0	342.0	235.0	1583.0	963.0	185.0	577.0	3353.0	4916.0	286.0	443.0	1330.0	1059.0	1232.0	1968.0	828.0	1527.0	1382.0	2641.0	1912.0	1668.0	1698.0	1792.0	621.0	153.0	488.0	1613.0	527.0	1144.0	1887.0	1723.0	178.0	167.0	978.0	1673.0	1418.0	1658.0	2127.0	818.0	259.0	1085.0	1257.0	897.0	301.0	1367.0	1138.0	1983.0	209.0	2105.0	972.0	765.0	328.0	819.0	1641.0	206.0	433.0	953.0	1674.0	715.0	2432.0	1245.0	768.0	655.0	718.0	841.0	3910.0	318.0	87509.6
Trinity_0050246	986.0	1541.0	1165.0	1468.0	565.0	2497.0	1637.0	1050.0	588.0	319.0	1522.0	1661.0	227.0	1056.0	3991.0	6149.0	429.0	593.0	1872.0	1309.0	1432.0	2260.0	901.0	2201.0	2096.0	2950.0	2391.0	1924.0	2055.0	2313.0	828.0	498.0	560.0	1910.0	436.0	1155.0	2556.0	2638.0	395.0	403.0	1489.0	1809.0	1207.0	1862.0	2239.0	990.0	478.0	1172.0	1488.0	817.0	330.0	2634.0	1178.0	2279.0	150.0	2146.0	1125.0	1005.0	1042.0	1123.0	2109.0	354.0	738.0	1179.0	2002.0	1025.0	2563.0	1173.0	1093.0	475.0	1222.0	962.0	4848.0	369.0	109206.0
Trinity_0050247	1029.0	1186.0	1263.0	1297.0	548.0	1908.0	932.0	1065.0	573.0	261.0	1331.0	1075.0	204.0	639.0	3800.0	6034.0	273.0	478.0	1862.0	1227.0	1228.0	2060.0	1145.0	2049.0	1792.0	2125.0	2084.0	1777.0	2229.0	2079.0	802.0	231.0	544.0	1514.0	568.0	772.0	2202.0	2364.0	295.0	165.0	936.0	2034.0	1332.0	2222.0	2088.0	1091.0	324.0	957.0	1338.0	1175.0	263.0	1516.0	1557.0	2279.0	37.0	2855.0	865.0	1324.0	571.0	797.0	2013.0	359.0	621.0	1100.0	1463.0	937.0	2322.0	1615.0	1114.0	508.0	1250.0	1057.0	4171.0	371.0	99465.6
Trinity_0050248	888.0	910.0	950.0	1109.0	581.0	1573.0	1002.0	916.0	472.0	172.0	1379.0	1154.0	224.0	885.0	2550.0	5054.0	340.0	430.0	1856.0	1114.0	1480.0	2044.0	773.0	1716.0	1852.0	2385.0	2260.0	1632.0	1772.0	1879.0	654.0	240.0	291.0	1543.0	570.0	478.0	1797.0	2148.0	248.0	235.0	727.0	1509.0	1329.0	1414.0	2300.0	685.0	378.0	824.0	1374.0	618.0	209.0	1965.0	1242.0	1973.0	233.0	2048.0	914.0	1018.0	649.0	823.0	1984.0	316.0	772.0	892.0	1401.0	902.0	2331.0	766.0	904.0	656.0	1042.0	996.0	4823.0	223.0	89796.8
Trinity_0050249	968.0	1517.0	1367.0	1208.0	668.0	1869.0	1167.0	1211.0	394.0	183.0	1758.0	1416.0	321.0	1295.0	3260.0	5323.0	419.0	556.0	2147.0	1183.0	1361.0	2763.0	1112.0	2129.0	2178.0	2730.0	2279.0	2087.0	2174.0	1803.0	874.0	436.0	488.0	1815.0	519.0	721.0	1977.0	2476.0	415.0	420.0	1144.0	1404.0	1484.0	2251.0	2348.0	816.0	480.0	1122.0	1725.0	659.0	462.0	2028.0	890.0	2013.0	371.0	2488.0	755.0	974.0	922.0	823.0	1978.0	451.0	820.0	1088.0	1762.0	851.0	2696.0	1060.0	1158.0	404.0	684.0	996.0	4989.0	343.0	103427.0
Trinity_0050250	825.0	1350.0	912.0	1095.0	514.0	1676.0	875.0	1115.0	456.0	289.0	1511.0	888.0	267.0	877.0	3956.0	4819.0	356.0	494.0	1438.0	1259.0	1576.0	2055.0	786.0	1819.0	1384.0	2137.0	2608.0	1985.0	1838.0	2210.0	783.0	266.0	303.0	1542.0	375.0	711.0	2406.0	2133.0	274.0	239.0	925.0	1659.0	1261.0	1840.0	2063.0	708.0	435.0	1067.0	1363.0	728.0	397.0	1496.0	1313.0	2118.0	103.0	2550.0	774.0	1047.0	462.0	723.0	1990.0	292.0	419.0	997.0	1404.0	866.0	2118.0	1067.0	1131.0	504.0	695.0	943.0	3999.0	178.0	92034.8
Trinity_0050251	1278.0	1106.0	1035.0	1375.0	804.0	2128.0	1273.0	1120.0	492.0	204.0	1661.0	1171.0	240.0	736.0	4544.0	5993.0	263.0	533.0	1609.0	1297.0	1518.0	2022.0	1060.0	1970.0	2490.0	2542.0	2185.0	2018.0	2190.0	2402.0	808.0	408.0	472.0	1761.0	536.0	835.0	2303.0	2547.0	275.0	187.0	1019.0	1311.0	1445.0	2017.0	2802.0	1054.0	431.0	1182.0	1360.0	864.0	319.0	1635.0	1483.0	2117.0	319.0	2314.0	737.0	1286.0	467.0	1122.0	1637.0	278.0	654.0	1251.0	2002.0	743.0	1821.0	1422.0	929.0	641.0	1048.0	1346.0	4829.0	358.0	103635.0
Trinity_0050252	804.0	1376.0	1073.0	1318.0	596.0	2046.0	1055.0	1031.0	583.0	179.0	1331.0	1198.0	293.0	814.0	3512.0	5427.0	430.0	453.0	1506.0	955.0	1606.0	2296.0	987.0	1846.0	2110.0	2561.0	2283.0	1915.0	2148.0	1677.0	689.0	419.0	303.0	1591.0	592.0	753.0	2085.0	2626.0	246.0	193.0	833.0	1283.0	1433.0	1744.0	2184.0	713.0	372.0	846.0	1501.0	939.0	432.0	1691.0	1297.0	2122.0	350.0	2292.0	917.0	840.0	397.0	803.0	1587.0	355.0	562.0	1032.0	1473.0	1133.0	2194.0	1423.0	887.0	479.0	806.0	1405.0	4874.0	277.0	96382.2
Trinity_0050253	1121.0	1390.0	975.0	1258.0	697.0	2346.0	1626.0	1327.0	668.0	177.0	1754.0	1084.0	290.0	836.0	4307.0	5685.0	317.0	463.0	1682.0	1288.0	1838.0	1947.0	733.0	2251.0	1758.0	2474.0	2617.0	2093.0	1970.0	2129.0	589.0	330.0	463.0	1876.0	517.0	903.0	1876.0	2363.0	261.0	172.0	904.0	1803.0	1392.0	2113.0	2105.0	775.0	506.0	1103.0	1251.0	821.0	404.0	2744.0	1168.0	2032.0	446.0	2263.0	868.0	963.0	549.0	750.0	2031.0	356.0	609.0	1125.0	1836.0	1107.0	2390.0	1339.0	944.0	463.0	916.0	969.0	4753.0	338.0	102585.0
Trinity_0050254	746.0	1200.0	875.0	1189.0	525.0	1528.0	1008.0	971.0	424.0	177.0	1527.0	944.0	247.0	836.0	2843.0	5616.0	294.0	391.0	1623.0	995.0	1573.0	2125.0	855.0	1851.0	1874.0	1930.0	2022.0	1751.0	1765.0	2037.0	723.0	296.0	387.0	1479.0	495.0	699.0	1810.0	2387.0	254.0	181.0	848.0	1606.0	1304.0	1847.0	2274.0	861.0	363.0	841.0	1237.0	710.0	303.0	1504.0	992.0	2093.0	103.0	2245.0	1065.0	889.0	590.0	787.0	1446.0	261.0	383.0	982.0	1580.0	828.0	2258.0	1078.0	853.0	569.0	580.0	1049.0	4541.0	228.0	89551.6
Trinity_0050255	868.0	1588.0	1285.0	1353.0	589.0	2195.0	1240.0	1174.0	479.0	268.0	1791.0	1426.0	211.0	1206.0	3741.0	6189.0	330.0	476.0	1654.0	1496.0	1799.0	3028.0	887.0	2013.0	1750.0	2654.0	2724.0	1824.0	2400.0	2232.0	792.0	347.0	476.0	1733.0	560.0	852.0	2041.0	2603.0	233.0	302.0	1037.0	1608.0	1260.0	2477.0	2526.0	852.0	416.0	1027.0	1334.0	796.0	392.0	2585.0	1503.0	2246.0	239.0	2392.0	1196.0	1263.0	1027.0	898.0	1663.0	363.0	866.0	1013.0	1782.0	968.0	2118.0	1813.0	914.0	485.0	1043.0	1196.0	4965.0	328.0	107404.0
Trinity_0050257	1052.0	1285.0	1089.0	1193.0	420.0	1852.0	1218.0	967.0	474.0	275.0	1419.0	967.0	259.0	843.0	3145.0	5678.0	249.0	465.0	1980.0	1067.0	1422.0	2671.0	997.0	2411.0	1847.0	2295.0	1971.0	1941.0	2415.0	1973.0	820.0	276.0	349.0	1717.0	564.0	1207.0	2502.0	2108.0	246.0	208.0	1085.0	1793.0	1231.0	1962.0	2501.0	856.0	377.0	987.0	1280.0	1080.0	248.0	1849.0	1277.0	2085.0	121.0	1913.0	1148.0	889.0	678.0	793.0	1879.0	292.0	598.0	1199.0	1517.0	985.0	2172.0	1263.0	1453.0	398.0	1035.0	922.0	4688.0	203.0	98592.6
Trinity_0050259	1057.0	1554.0	1091.0	1224.0	557.0	1958.0	1180.0	1053.0	458.0	144.0	1612.0	1029.0	257.0	918.0	3812.0	6287.0	285.0	550.0	1813.0	1081.0	1318.0	2266.0	1009.0	2196.0	1925.0	2224.0	2372.0	1572.0	2037.0	2269.0	751.0	403.0	509.0	1838.0	539.0	813.0	2300.0	2248.0	288.0	240.0	919.0	1659.0	1278.0	2109.0	2192.0	762.0	522.0	1122.0	1300.0	914.0	416.0	1782.0	1452.0	2246.0	190.0	2418.0	824.0	796.0	538.0	636.0	1820.0	387.0	593.0	1220.0	1817.0	688.0	2017.0	1252.0	1270.0	556.0	936.0	906.0	4819.0	309.0	99701.4
Trinity_0050260	1050.0	989.0	1242.0	1097.0	564.0	2075.0	1158.0	1306.0	694.0	261.0	1716.0	1264.0	243.0	865.0	3468.0	5586.0	331.0	488.0	1678.0	1100.0	1823.0	2352.0	1034.0	1808.0	1923.0	2344.0	2254.0	2091.0	2014.0	2301.0	707.0	572.0	332.0	1379.0	557.0	823.0	1993.0	2475.0	216.0	228.0	760.0	1312.0	1349.0	2144.0	2575.0	760.0	461.0	1110.0	1469.0	569.0	356.0	1783.0	956.0	2392.0	430.0	1568.0	844.0	927.0	507.0	788.0	2183.0	362.0	583.0	896.0	1993.0	1313.0	2492.0	975.0	1021.0	425.0	839.0	1686.0	5120.0	266.0	99617.0
Trinity_0050261	1100.0	1657.0	1057.0	1052.0	458.0	2106.0	1383.0	1227.0	588.0	276.0	1761.0	1416.0	266.0	1098.0	3417.0	5788.0	403.0	536.0	1628.0	1179.0	1181.0	1793.0	1056.0	2102.0	2287.0	2323.0	2144.0	2007.0	2397.0	1922.0	641.0	648.0	322.0	1808.0	583.0	667.0	2096.0	2574.0	224.0	225.0	836.0	1850.0	1336.0	1617.0	2523.0	933.0	411.0	978.0	1425.0	940.0	350.0	2101.0	1132.0	2053.0	428.0	2696.0	845.0	1083.0	311.0	699.0	1682.0	360.0	657.0	1227.0	2022.0	1112.0	2709.0	1376.0	927.0	478.0	786.0	1437.0	5290.0	188.0	102197.0
Trinity_0050262	1022.0	1727.0	1037.0	1390.0	456.0	1985.0	930.0	1050.0	398.0	239.0	1701.0	993.0	210.0	609.0	3298.0	5631.0	409.0	561.0	1614.0	1074.0	1587.0	2086.0	1028.0	1764.0	1781.0	2309.0	2105.0	2012.0	2184.0	1667.0	644.0	586.0	306.0	1553.0	494.0	534.0	1872.0	2563.0	270.0	115.0	758.0	1888.0	1338.0	2048.0	2584.0	854.0	441.0	1047.0	1354.0	822.0	406.0	1711.0	1121.0	2250.0	445.0	2493.0	995.0	964.0	427.0	993.0	1600.0	260.0	602.0	1070.0	1519.0	860.0	2209.0	1273.0	1080.0	583.0	755.0	852.0	4817.0	187.0	96397.6
Trinity_0050263	1131.0	1590.0	827.0	1321.0	635.0	2605.0	1154.0	1378.0	545.0	185.0	1539.0	1207.0	269.0	943.0	4031.0	7295.0	455.0	593.0	1918.0	1575.0	1639.0	2880.0	1085.0	2104.0	2125.0	2945.0	3230.0	2041.0	2278.0	2741.0	869.0	504.0	382.0	2044.0	743.0	1104.0	2312.0	3001.0	282.0	272.0	967.0	2019.0	1552.0	2177.0	2725.0	898.0	482.0	1023.0	1455.0	943.0	330.0	2315.0	1176.0	2974.0	294.0	3193.0	1194.0	1495.0	926.0	794.0	1834.0	327.0	711.0	1230.0	1815.0	1218.0	2813.0	1665.0	954.0	381.0	1105.0	1284.0	5167.0	373.0	115587.0
Trinity_0050264	1169.0	1084.0	1195.0	1412.0	606.0	2188.0	1140.0	1219.0	640.0	158.0	1314.0	1093.0	195.0	719.0	3880.0	5453.0	419.0	680.0	1576.0	1470.0	1676.0	2530.0	1162.0	2230.0	2283.0	2526.0	1977.0	1724.0	2113.0	1863.0	686.0	615.0	293.0	1730.0	465.0	803.0	1802.0	2696.0	284.0	224.0	837.0	1454.0	1285.0	1689.0	2334.0	843.0	492.0	1089.0	1495.0	859.0	335.0	1610.0	1362.0	2324.0	456.0	2233.0	745.0	1141.0	970.0	884.0	1710.0	366.0	678.0	1242.0	1442.0	1036.0	2209.0	1300.0	1177.0	523.0	857.0	918.0	5056.0	170.0	100414.0
Trinity_0050265	734.0	1321.0	905.0	1069.0	425.0	1644.0	1248.0	949.0	405.0	332.0	1475.0	884.0	149.0	767.0	2975.0	4981.0	238.0	432.0	1649.0	1111.0	1081.0	1868.0	900.0	1684.0	2018.0	2103.0	1888.0	1477.0	1875.0	2078.0	602.0	334.0	436.0	1533.0	443.0	609.0	1214.0	1910.0	278.0	201.0	820.0	1756.0	943.0	1854.0	1786.0	781.0	350.0	868.0	1268.0	577.0	293.0	1431.0	1255.0	1992.0	315.0	2140.0	833.0	744.0	308.0	385.0	1552.0	282.0	290.0	785.0	1629.0	788.0	2041.0	1496.0	1075.0	401.0	967.0	587.0	3943.0	222.0	84983.1
