rh.aparc.a2009s.area	rh_G_and_S_frontomargin_area	rh_G_and_S_occipital_inf_area	rh_G_and_S_paracentral_area	rh_G_and_S_subcentral_area	rh_G_and_S_transv_frontopol_area	rh_G_and_S_cingul-Ant_area	rh_G_and_S_cingul-Mid-Ant_area	rh_G_and_S_cingul-Mid-Post_area	rh_G_cingul-Post-dorsal_area	rh_G_cingul-Post-ventral_area	rh_G_cuneus_area	rh_G_front_inf-Opercular_area	rh_G_front_inf-Orbital_area	rh_G_front_inf-Triangul_area	rh_G_front_middle_area	rh_G_front_sup_area	rh_G_Ins_lg_and_S_cent_ins_area	rh_G_insular_short_area	rh_G_occipital_middle_area	rh_G_occipital_sup_area	rh_G_oc-temp_lat-fusifor_area	rh_G_oc-temp_med-Lingual_area	rh_G_oc-temp_med-Parahip_area	rh_G_orbital_area	rh_G_pariet_inf-Angular_area	rh_G_pariet_inf-Supramar_area	rh_G_parietal_sup_area	rh_G_postcentral_area	rh_G_precentral_area	rh_G_precuneus_area	rh_G_rectus_area	rh_G_subcallosal_area	rh_G_temp_sup-G_T_transv_area	rh_G_temp_sup-Lateral_area	rh_G_temp_sup-Plan_polar_area	rh_G_temp_sup-Plan_tempo_area	rh_G_temporal_inf_area	rh_G_temporal_middle_area	rh_Lat_Fis-ant-Horizont_area	rh_Lat_Fis-ant-Vertical_area	rh_Lat_Fis-post_area	rh_Pole_occipital_area	rh_Pole_temporal_area	rh_S_calcarine_area	rh_S_central_area	rh_S_cingul-Marginalis_area	rh_S_circular_insula_ant_area	rh_S_circular_insula_inf_area	rh_S_circular_insula_sup_area	rh_S_collat_transv_ant_area	rh_S_collat_transv_post_area	rh_S_front_inf_area	rh_S_front_middle_area	rh_S_front_sup_area	rh_S_interm_prim-Jensen_area	rh_S_intrapariet_and_P_trans_area	rh_S_oc_middle_and_Lunatus_area	rh_S_oc_sup_and_transversal_area	rh_S_occipital_ant_area	rh_S_oc-temp_lat_area	rh_S_oc-temp_med_and_Lingual_area	rh_S_orbital_lateral_area	rh_S_orbital_med-olfact_area	rh_S_orbital-H_Shaped_area	rh_S_parieto_occipital_area	rh_S_pericallosal_area	rh_S_postcentral_area	rh_S_precentral-inf-part_area	rh_S_precentral-sup-part_area	rh_S_suborbital_area	rh_S_subparietal_area	rh_S_temporal_inf_area	rh_S_temporal_sup_area	rh_S_temporal_transverse_area	rh_WhiteSurfArea_area
SBL_0051556	946.0	1237.0	933.0	1351.0	894.0	2314.0	1477.0	1261.0	513.0	293.0	1948.0	1176.0	314.0	993.0	3708.0	5532.0	375.0	442.0	1631.0	1374.0	1478.0	2701.0	1018.0	2479.0	2649.0	2410.0	1637.0	1728.0	2066.0	2155.0	486.0	429.0	345.0	1476.0	619.0	616.0	2401.0	2831.0	343.0	222.0	1240.0	3508.0	1412.0	2732.0	2089.0	1325.0	530.0	950.0	1063.0	1044.0	472.0	1748.0	1888.0	2079.0	364.0	2647.0	952.0	1402.0	631.0	963.0	1565.0	434.0	645.0	1204.0	2126.0	1411.0	1818.0	1674.0	877.0	237.0	892.0	1193.0	4939.0	273.0	107129.0
SBL_0051557	683.0	1304.0	973.0	1316.0	775.0	2296.0	1198.0	973.0	417.0	229.0	1989.0	911.0	307.0	986.0	3405.0	5594.0	293.0	399.0	2171.0	1159.0	1715.0	2306.0	870.0	2476.0	2248.0	1927.0	2291.0	1504.0	2094.0	2143.0	662.0	334.0	375.0	1229.0	568.0	526.0	1859.0	2024.0	237.0	164.0	1047.0	2592.0	1197.0	2030.0	2206.0	738.0	485.0	798.0	892.0	1056.0	411.0	1695.0	1581.0	1869.0	235.0	2891.0	1155.0	1094.0	570.0	889.0	1496.0	441.0	859.0	1258.0	2111.0	1162.0	1817.0	1324.0	1280.0	333.0	1067.0	885.0	4508.0	263.0	99169.8
SBL_0051558	931.0	1300.0	876.0	965.0	828.0	2507.0	1352.0	1213.0	337.0	229.0	1584.0	940.0	409.0	1125.0	3672.0	5858.0	363.0	562.0	1694.0	1525.0	1653.0	2415.0	1189.0	2199.0	2337.0	1844.0	2179.0	1433.0	2062.0	1890.0	518.0	437.0	267.0	1530.0	582.0	685.0	1932.0	2123.0	275.0	191.0	1035.0	2555.0	1454.0	2109.0	2461.0	1029.0	526.0	944.0	1101.0	934.0	466.0	1564.0	1619.0	1922.0	404.0	2591.0	813.0	1564.0	512.0	945.0	1514.0	397.0	658.0	1213.0	1795.0	1214.0	1683.0	1316.0	1194.0	326.0	1253.0	889.0	5261.0	213.0	101483.0
SBL_0051559	820.0	973.0	1214.0	884.0	1094.0	2542.0	1232.0	1733.0	286.0	257.0	1868.0	736.0	274.0	1045.0	3241.0	5206.0	358.0	425.0	2261.0	1411.0	1951.0	2733.0	1451.0	2175.0	2380.0	2786.0	1746.0	1710.0	2089.0	1803.0	620.0	356.0	273.0	1315.0	652.0	581.0	2226.0	2717.0	309.0	193.0	1128.0	2722.0	1420.0	2033.0	2535.0	1102.0	439.0	797.0	978.0	1008.0	474.0	1645.0	2009.0	2058.0	982.0	1941.0	1289.0	975.0	836.0	1040.0	1810.0	497.0	652.0	1185.0	2049.0	1040.0	2235.0	1141.0	1027.0	331.0	433.0	1396.0	5284.0	148.0	104563.0
SBL_0051560	910.0	833.0	1138.0	953.0	880.0	2080.0	1151.0	1230.0	479.0	179.0	1761.0	947.0	236.0	1074.0	3456.0	5444.0	433.0	419.0	1715.0	1748.0	1693.0	2465.0	614.0	2204.0	2576.0	1857.0	1559.0	1889.0	2504.0	2173.0	630.0	340.0	274.0	1367.0	467.0	736.0	2384.0	2205.0	315.0	228.0	1056.0	2435.0	1325.0	1936.0	2769.0	1292.0	435.0	876.0	1126.0	792.0	251.0	1436.0	1431.0	1973.0	347.0	2133.0	949.0	1231.0	406.0	948.0	1562.0	439.0	649.0	1217.0	2589.0	1198.0	1646.0	1678.0	1078.0	287.0	901.0	1259.0	4441.0	141.0	99778.6
SBL_0051561	772.0	978.0	967.0	906.0	795.0	2497.0	1370.0	1084.0	553.0	249.0	1485.0	909.0	326.0	987.0	3590.0	6188.0	432.0	436.0	1934.0	1398.0	1302.0	2332.0	1256.0	2548.0	2063.0	2838.0	1941.0	1385.0	2195.0	2252.0	544.0	569.0	454.0	1491.0	533.0	661.0	2468.0	2773.0	382.0	233.0	1098.0	2772.0	1487.0	1792.0	2540.0	1152.0	372.0	1108.0	1257.0	994.0	458.0	1928.0	1845.0	2146.0	439.0	3010.0	1003.0	1503.0	701.0	790.0	1698.0	294.0	762.0	1203.0	1160.0	1373.0	2411.0	1427.0	1486.0	296.0	1217.0	1355.0	4837.0	251.0	106242.0
SBL_0051562	743.0	984.0	837.0	933.0	1006.0	2250.0	1201.0	982.0	395.0	174.0	1820.0	922.0	256.0	956.0	3151.0	4624.0	337.0	382.0	1728.0	1450.0	1120.0	2406.0	1859.0	1808.0	2131.0	1825.0	1871.0	1093.0	2040.0	2095.0	690.0	165.0	236.0	1209.0	637.0	680.0	1903.0	1856.0	257.0	109.0	948.0	2780.0	1245.0	1988.0	2296.0	788.0	497.0	731.0	981.0	752.0	294.0	1484.0	1868.0	1529.0	470.0	2554.0	1401.0	1189.0	420.0	565.0	1354.0	289.0	583.0	1028.0	1551.0	1088.0	1766.0	1420.0	978.0	392.0	877.0	1036.0	3935.0	193.0	92396.6
SBL_0051563	811.0	1283.0	941.0	1114.0	938.0	2601.0	1375.0	1300.0	481.0	214.0	2216.0	801.0	312.0	886.0	2819.0	5530.0	450.0	464.0	2000.0	1658.0	1325.0	2828.0	1009.0	1827.0	2227.0	2253.0	1760.0	1668.0	2289.0	2054.0	501.0	312.0	301.0	1301.0	668.0	826.0	2255.0	2718.0	345.0	164.0	1025.0	3256.0	1432.0	2546.0	2827.0	1095.0	363.0	881.0	969.0	993.0	599.0	1668.0	1376.0	2009.0	331.0	2539.0	811.0	1774.0	593.0	826.0	1701.0	319.0	727.0	1108.0	1990.0	1007.0	2530.0	1180.0	1353.0	391.0	1059.0	1225.0	5050.0	149.0	104524.0
SBL_0051564	840.0	1315.0	844.0	969.0	1078.0	2320.0	1266.0	1203.0	513.0	282.0	1863.0	981.0	278.0	1058.0	3896.0	5262.0	329.0	520.0	2052.0	1379.0	1728.0	2415.0	962.0	2121.0	2291.0	1950.0	2057.0	1717.0	2359.0	2124.0	653.0	357.0	272.0	1383.0	513.0	543.0	2290.0	2607.0	328.0	154.0	871.0	2799.0	1391.0	2371.0	2590.0	953.0	519.0	1000.0	1127.0	908.0	320.0	1908.0	1976.0	2175.0	512.0	2467.0	783.0	975.0	880.0	761.0	1777.0	363.0	689.0	1182.0	1812.0	1091.0	2172.0	1021.0	1482.0	374.0	996.0	1376.0	5358.0	145.0	104198.0
SBL_0051565	736.0	1061.0	862.0	915.0	641.0	1535.0	1058.0	1094.0	436.0	260.0	887.0	812.0	277.0	1033.0	2936.0	5083.0	367.0	435.0	1893.0	1255.0	1317.0	1046.0	1093.0	1968.0	1575.0	1797.0	1691.0	1300.0	1916.0	1834.0	443.0	500.0	348.0	1292.0	588.0	526.0	1939.0	2312.0	319.0	205.0	989.0	1917.0	1273.0	1088.0	2132.0	761.0	449.0	828.0	834.0	615.0	370.0	1584.0	1540.0	1854.0	281.0	2225.0	537.0	1057.0	520.0	695.0	1320.0	374.0	637.0	1262.0	1775.0	974.0	1812.0	1307.0	1209.0	203.0	1127.0	1038.0	3915.0	268.0	86353.6
SBL_0051566	772.0	1085.0	982.0	1071.0	901.0	2228.0	1253.0	1170.0	457.0	283.0	1962.0	977.0	292.0	1097.0	2936.0	5511.0	371.0	616.0	2512.0	1989.0	1543.0	2657.0	1341.0	1924.0	2560.0	2168.0	1906.0	1656.0	2250.0	3015.0	670.0	427.0	399.0	1349.0	646.0	546.0	1997.0	2476.0	420.0	221.0	970.0	2827.0	1488.0	2295.0	2673.0	1016.0	446.0	1002.0	1124.0	827.0	547.0	1683.0	2026.0	1934.0	343.0	2972.0	1327.0	1739.0	551.0	733.0	1890.0	307.0	881.0	1293.0	2032.0	1406.0	2016.0	1463.0	1398.0	208.0	1412.0	1268.0	5185.0	277.0	108193.0
SBL_0051567	732.0	804.0	1010.0	1258.0	1281.0	2127.0	1231.0	1183.0	375.0	224.0	1786.0	1059.0	299.0	1046.0	2500.0	5282.0	434.0	508.0	1734.0	1440.0	1231.0	2322.0	1069.0	1755.0	1992.0	1765.0	2062.0	1440.0	1916.0	2040.0	436.0	478.0	318.0	1253.0	538.0	662.0	1880.0	2221.0	321.0	213.0	920.0	2518.0	1348.0	1800.0	2399.0	984.0	461.0	873.0	983.0	809.0	407.0	1267.0	1278.0	1647.0	497.0	2317.0	894.0	1165.0	745.0	645.0	1499.0	337.0	741.0	966.0	1858.0	1314.0	1906.0	1033.0	1262.0	111.0	913.0	1178.0	4546.0	209.0	94056.5
SBL_0051568	886.0	1303.0	853.0	950.0	775.0	2017.0	1141.0	1267.0	587.0	250.0	1686.0	797.0	288.0	851.0	2815.0	5728.0	397.0	565.0	1678.0	1584.0	2005.0	1871.0	877.0	2290.0	2769.0	1938.0	1507.0	1765.0	1992.0	2266.0	502.0	453.0	328.0	1321.0	369.0	526.0	1969.0	1877.0	275.0	226.0	879.0	2659.0	1088.0	1779.0	2677.0	1145.0	548.0	1064.0	1221.0	965.0	175.0	1298.0	1627.0	2441.0	248.0	3663.0	528.0	1470.0	625.0	955.0	1530.0	290.0	702.0	1299.0	1414.0	999.0	2050.0	1071.0	1020.0	187.0	1049.0	765.0	4355.0	252.0	97584.3
SBL_0051569	921.0	968.0	755.0	884.0	678.0	2222.0	1045.0	1042.0	556.0	194.0	1951.0	828.0	269.0	903.0	2988.0	5766.0	419.0	546.0	2170.0	1877.0	1548.0	2431.0	1241.0	2413.0	1686.0	2540.0	1803.0	2031.0	2169.0	2400.0	733.0	393.0	329.0	1479.0	484.0	727.0	2048.0	2331.0	374.0	243.0	1179.0	3122.0	1259.0	2024.0	2339.0	940.0	478.0	919.0	947.0	899.0	549.0	1499.0	2238.0	1906.0	564.0	2868.0	1242.0	1644.0	818.0	1033.0	1525.0	288.0	727.0	1521.0	2206.0	1253.0	2941.0	1252.0	814.0	272.0	1408.0	990.0	3979.0	197.0	104228.0
SBL_0051570	783.0	1186.0	1120.0	1169.0	954.0	2419.0	1409.0	1162.0	370.0	207.0	1673.0	1059.0	285.0	761.0	2603.0	5474.0	399.0	358.0	1870.0	1579.0	1529.0	2077.0	866.0	1945.0	2251.0	2067.0	1552.0	1584.0	2149.0	1971.0	555.0	377.0	330.0	1130.0	387.0	700.0	2006.0	2066.0	288.0	121.0	1009.0	2112.0	1659.0	2038.0	2875.0	1069.0	440.0	790.0	1044.0	544.0	492.0	1952.0	2236.0	2255.0	574.0	2191.0	842.0	1738.0	393.0	518.0	2006.0	313.0	719.0	1102.0	1866.0	909.0	1977.0	1053.0	1358.0	168.0	733.0	954.0	4468.0	216.0	97400.2
SBL_0051571	780.0	972.0	1199.0	1212.0	895.0	2461.0	1374.0	1146.0	387.0	224.0	1842.0	1604.0	177.0	657.0	3291.0	5150.0	324.0	502.0	2105.0	1490.0	1616.0	2163.0	1513.0	2173.0	2155.0	3162.0	2152.0	1571.0	2154.0	2240.0	436.0	416.0	305.0	1374.0	469.0	705.0	2776.0	2202.0	336.0	141.0	1169.0	3021.0	1621.0	1881.0	2390.0	1066.0	474.0	990.0	1152.0	1075.0	449.0	1528.0	1836.0	2121.0	287.0	3074.0	1114.0	1513.0	777.0	948.0	1747.0	358.0	1072.0	1196.0	1376.0	1243.0	2550.0	1568.0	1311.0	324.0	1303.0	1055.0	4843.0	260.0	106546.0
SBL_0051572	869.0	1355.0	704.0	1230.0	975.0	2441.0	1109.0	1215.0	487.0	263.0	1902.0	819.0	291.0	874.0	3268.0	5509.0	396.0	447.0	1825.0	1894.0	1547.0	2416.0	878.0	2369.0	1941.0	2061.0	2112.0	1418.0	2090.0	1885.0	570.0	418.0	476.0	1391.0	492.0	551.0	1560.0	2543.0	348.0	164.0	936.0	3019.0	1206.0	2481.0	2536.0	813.0	570.0	924.0	1008.0	452.0	590.0	1914.0	1422.0	1842.0	467.0	3010.0	1011.0	1534.0	615.0	643.0	1688.0	361.0	666.0	1189.0	1878.0	1262.0	1826.0	1499.0	1309.0	293.0	950.0	1060.0	4790.0	257.0	101125.0
SBL_0051573	902.0	803.0	854.0	1076.0	844.0	2212.0	1139.0	1003.0	408.0	176.0	1659.0	1029.0	421.0	693.0	3044.0	5936.0	377.0	488.0	1642.0	1113.0	1707.0	2326.0	1284.0	2206.0	2419.0	1968.0	1661.0	1639.0	1877.0	2322.0	655.0	435.0	347.0	1427.0	480.0	665.0	2558.0	2252.0	293.0	97.0	1001.0	2617.0	1444.0	2115.0	2182.0	1023.0	462.0	958.0	917.0	1055.0	367.0	1631.0	1816.0	1781.0	323.0	2331.0	795.0	1259.0	497.0	784.0	1675.0	264.0	877.0	1194.0	2391.0	1124.0	2100.0	1174.0	1112.0	270.0	1116.0	1533.0	5026.0	235.0	99889.9
SBL_0051574	708.0	1081.0	709.0	965.0	927.0	1885.0	923.0	979.0	457.0	170.0	1523.0	978.0	346.0	696.0	2635.0	5311.0	389.0	340.0	1767.0	1327.0	1310.0	1827.0	1074.0	2126.0	2055.0	2222.0	1973.0	1512.0	1938.0	1880.0	689.0	380.0	363.0	1355.0	502.0	545.0	2057.0	2158.0	246.0	131.0	948.0	2174.0	1351.0	1668.0	2344.0	868.0	487.0	795.0	977.0	701.0	461.0	1494.0	1757.0	2077.0	611.0	2218.0	876.0	1054.0	538.0	1087.0	1693.0	352.0	611.0	1234.0	1650.0	987.0	2098.0	996.0	1162.0	264.0	867.0	1205.0	4223.0	164.0	92447.6
SBL_0051575	876.0	1281.0	1068.0	982.0	906.0	2826.0	1674.0	1347.0	508.0	178.0	1598.0	1019.0	222.0	1207.0	2829.0	5513.0	441.0	530.0	1743.0	1656.0	1895.0	2348.0	999.0	2250.0	2600.0	2296.0	2117.0	1472.0	1932.0	2185.0	595.0	337.0	384.0	1476.0	584.0	961.0	2426.0	2598.0	375.0	209.0	1295.0	2850.0	1439.0	2059.0	2550.0	1015.0	397.0	788.0	1058.0	537.0	471.0	1583.0	2208.0	2307.0	373.0	2737.0	1160.0	1278.0	657.0	1045.0	2020.0	407.0	973.0	1346.0	1998.0	1227.0	2019.0	1127.0	864.0	178.0	1041.0	1302.0	5523.0	298.0	106572.0
SBL_0051576	869.0	1144.0	879.0	969.0	1085.0	2345.0	1082.0	920.0	583.0	137.0	1586.0	863.0	318.0	1022.0	3309.0	5246.0	364.0	468.0	2000.0	1142.0	1275.0	2194.0	1198.0	2244.0	2197.0	2065.0	1949.0	1566.0	1947.0	1985.0	646.0	364.0	288.0	1390.0	558.0	684.0	2184.0	2324.0	332.0	151.0	1107.0	2601.0	1385.0	1632.0	2538.0	1083.0	433.0	750.0	1081.0	1007.0	481.0	1649.0	1888.0	1751.0	381.0	2676.0	916.0	1271.0	636.0	664.0	1653.0	452.0	781.0	1050.0	2288.0	961.0	1762.0	1122.0	1004.0	321.0	801.0	1113.0	4352.0	157.0	97621.5
SBL_0051577	865.0	1012.0	860.0	1097.0	1052.0	2334.0	1147.0	1188.0	620.0	254.0	1759.0	1199.0	204.0	930.0	3298.0	5889.0	310.0	403.0	2037.0	1620.0	1609.0	1876.0	1014.0	1872.0	2569.0	2468.0	1889.0	1680.0	2096.0	2025.0	654.0	508.0	398.0	1350.0	518.0	668.0	1965.0	2438.0	331.0	172.0	1071.0	2753.0	1315.0	1828.0	2115.0	1214.0	400.0	1031.0	1149.0	696.0	561.0	1747.0	2208.0	2047.0	460.0	2546.0	1056.0	1112.0	581.0	958.0	1718.0	281.0	747.0	1119.0	1745.0	1402.0	2382.0	1344.0	1346.0	374.0	1283.0	875.0	5244.0	291.0	103176.0
SBL_0051578	781.0	1094.0	1088.0	1183.0	1102.0	2346.0	1219.0	1125.0	473.0	210.0	1670.0	1042.0	205.0	962.0	3475.0	5872.0	431.0	458.0	2151.0	1757.0	864.0	2815.0	1568.0	2270.0	2687.0	2113.0	1980.0	1710.0	2004.0	2258.0	658.0	478.0	457.0	1564.0	526.0	630.0	2708.0	2563.0	344.0	117.0	1031.0	3235.0	1734.0	2423.0	2653.0	941.0	416.0	988.0	1186.0	1190.0	598.0	1671.0	2287.0	2334.0	434.0	2967.0	1004.0	1454.0	914.0	849.0	1205.0	396.0	740.0	1108.0	1950.0	1217.0	2064.0	1108.0	1252.0	327.0	1148.0	838.0	5584.0	346.0	108553.0
SBL_0051579	689.0	870.0	1060.0	948.0	659.0	2073.0	937.0	984.0	350.0	225.0	1575.0	1219.0	277.0	1412.0	2685.0	4785.0	399.0	435.0	1646.0	1299.0	1579.0	1981.0	1114.0	2039.0	2192.0	2203.0	1704.0	1723.0	2153.0	1669.0	669.0	315.0	312.0	1385.0	393.0	638.0	2569.0	2701.0	378.0	220.0	1076.0	2296.0	1407.0	1640.0	2413.0	869.0	463.0	973.0	1015.0	1170.0	240.0	2105.0	1142.0	1851.0	294.0	2200.0	887.0	1251.0	904.0	874.0	1610.0	341.0	764.0	1394.0	1607.0	1112.0	2359.0	1421.0	1224.0	190.0	1004.0	1390.0	4790.0	229.0	96969.0
SBL_0051580	908.0	1127.0	895.0	881.0	978.0	2366.0	1345.0	1134.0	400.0	237.0	1968.0	1227.0	203.0	752.0	2932.0	5174.0	339.0	544.0	2186.0	1190.0	1822.0	2890.0	1172.0	1754.0	2299.0	2059.0	1763.0	1467.0	1546.0	1851.0	577.0	413.0	438.0	1186.0	412.0	804.0	1796.0	2580.0	337.0	146.0	954.0	2755.0	1377.0	1839.0	2376.0	1265.0	316.0	875.0	967.0	585.0	448.0	1571.0	1931.0	2315.0	364.0	2440.0	1087.0	1255.0	612.0	1027.0	1803.0	291.0	856.0	1037.0	1658.0	1134.0	2323.0	1085.0	899.0	261.0	713.0	966.0	5343.0	270.0	99096.1
SBL_0051581	728.0	900.0	894.0	987.0	798.0	1812.0	848.0	1016.0	374.0	214.0	1288.0	935.0	210.0	1054.0	2607.0	4644.0	398.0	461.0	1613.0	1092.0	830.0	1643.0	1147.0	1742.0	1772.0	1603.0	1111.0	1271.0	1721.0	1943.0	435.0	338.0	275.0	979.0	445.0	658.0	1938.0	1746.0	329.0	186.0	1027.0	1898.0	1018.0	1686.0	2608.0	907.0	293.0	827.0	1011.0	668.0	349.0	1380.0	1862.0	2259.0	165.0	1893.0	626.0	1371.0	786.0	653.0	1465.0	275.0	630.0	1103.0	1830.0	1015.0	1378.0	1016.0	1211.0	159.0	863.0	820.0	3762.0	225.0	84021.2
SBL_0051582	711.0	1182.0	1188.0	1121.0	733.0	2418.0	1401.0	1370.0	631.0	216.0	1496.0	1039.0	316.0	1349.0	2983.0	5531.0	302.0	534.0	2196.0	1198.0	1222.0	2202.0	827.0	2107.0	1924.0	2031.0	1643.0	1336.0	2054.0	1974.0	549.0	334.0	365.0	1423.0	524.0	696.0	1868.0	2397.0	373.0	139.0	939.0	2370.0	1187.0	1910.0	2486.0	1183.0	492.0	843.0	1202.0	600.0	513.0	1725.0	1384.0	2347.0	641.0	2192.0	939.0	1365.0	758.0	639.0	1718.0	540.0	571.0	1239.0	1523.0	1265.0	2363.0	1194.0	996.0	254.0	854.0	1032.0	4353.0	329.0	97853.1
SBL_0051583	956.0	1412.0	1044.0	1020.0	1115.0	2315.0	1271.0	1180.0	499.0	191.0	1503.0	924.0	387.0	871.0	3512.0	5093.0	460.0	435.0	1973.0	1458.0	1623.0	2543.0	1068.0	2074.0	2377.0	1720.0	2249.0	1803.0	2252.0	2277.0	620.0	402.0	289.0	1300.0	338.0	641.0	2358.0	2644.0	365.0	182.0	963.0	2885.0	1558.0	1891.0	2670.0	1202.0	344.0	947.0	1054.0	529.0	611.0	1688.0	1825.0	2096.0	361.0	3191.0	1029.0	1460.0	566.0	978.0	2116.0	482.0	796.0	1342.0	2035.0	1164.0	2298.0	1172.0	1123.0	250.0	895.0	1466.0	4701.0	155.0	104586.0
SBL_0051584	856.0	1136.0	903.0	874.0	1023.0	2231.0	1051.0	1043.0	621.0	236.0	1413.0	859.0	185.0	703.0	3377.0	6245.0	444.0	543.0	2060.0	1146.0	1551.0	1990.0	1419.0	2218.0	2144.0	2836.0	1861.0	1765.0	2278.0	2287.0	641.0	498.0	316.0	1289.0	576.0	701.0	2661.0	2350.0	193.0	222.0	1008.0	2761.0	1381.0	1793.0	2969.0	1225.0	503.0	1025.0	1154.0	1105.0	333.0	1504.0	1441.0	2203.0	540.0	2684.0	990.0	1220.0	575.0	935.0	1347.0	417.0	670.0	1345.0	1488.0	1353.0	2360.0	1308.0	1459.0	331.0	1403.0	1544.0	4378.0	232.0	103722.0
SBL_0051585	904.0	1090.0	886.0	1086.0	1285.0	1980.0	1110.0	907.0	341.0	205.0	1667.0	872.0	205.0	804.0	3092.0	5277.0	339.0	477.0	1662.0	1536.0	1258.0	2324.0	1395.0	2028.0	2649.0	2131.0	2424.0	1646.0	2074.0	2313.0	623.0	428.0	322.0	1430.0	528.0	587.0	2090.0	2145.0	371.0	130.0	1147.0	2169.0	1306.0	2019.0	2628.0	900.0	470.0	712.0	1036.0	1166.0	368.0	1519.0	1617.0	1540.0	145.0	3039.0	898.0	1149.0	385.0	860.0	1489.0	297.0	564.0	1151.0	1691.0	1002.0	1969.0	1219.0	1043.0	340.0	782.0	1118.0	4801.0	247.0	97407.1
SDSU_0050182	900.0	794.0	1112.0	998.0	845.0	2257.0	1237.0	1210.0	433.0	198.0	1604.0	1171.0	250.0	597.0	3529.0	5158.0	286.0	484.0	1942.0	1177.0	1790.0	2016.0	793.0	2206.0	2496.0	2418.0	2226.0	1420.0	1829.0	2087.0	579.0	214.0	242.0	1371.0	494.0	487.0	1985.0	2543.0	303.0	177.0	919.0	2138.0	1404.0	1998.0	2237.0	1193.0	372.0	705.0	1015.0	1202.0	212.0	1693.0	1962.0	2126.0	340.0	2794.0	801.0	912.0	572.0	716.0	1451.0	297.0	652.0	1229.0	1533.0	1129.0	1866.0	1315.0	1202.0	224.0	1143.0	1369.0	5018.0	320.0	97919.2
SDSU_0050183	669.0	1018.0	914.0	1045.0	629.0	1933.0	1082.0	1060.0	332.0	214.0	1415.0	760.0	202.0	525.0	2821.0	5277.0	275.0	393.0	1437.0	1127.0	1004.0	2313.0	948.0	2145.0	2254.0	1682.0	1793.0	1252.0	1547.0	1691.0	486.0	197.0	275.0	1072.0	606.0	491.0	1839.0	2264.0	210.0	97.0	1011.0	2121.0	1190.0	1964.0	1910.0	887.0	443.0	743.0	989.0	828.0	579.0	1449.0	1219.0	1834.0	254.0	2233.0	842.0	760.0	372.0	740.0	1337.0	436.0	653.0	1277.0	1465.0	1082.0	1510.0	1172.0	904.0	247.0	611.0	994.0	4508.0	203.0	86068.2
SDSU_0050184	866.0	1142.0	1136.0	1495.0	968.0	2394.0	1751.0	1343.0	576.0	203.0	1532.0	1274.0	274.0	935.0	3535.0	6190.0	374.0	469.0	2215.0	1606.0	2121.0	2555.0	1202.0	2269.0	2568.0	3003.0	1822.0	2201.0	2458.0	2719.0	585.0	547.0	448.0	1751.0	597.0	920.0	2183.0	2695.0	352.0	197.0	1409.0	2556.0	1420.0	2664.0	2585.0	866.0	517.0	839.0	1231.0	795.0	284.0	1686.0	2134.0	2396.0	507.0	2470.0	1335.0	1532.0	845.0	867.0	2320.0	321.0	786.0	1329.0	2038.0	1384.0	2378.0	1615.0	1291.0	352.0	1319.0	1066.0	4687.0	273.0	113566.0
SDSU_0050185	302.0	531.0	820.0	789.0	546.0	999.0	702.0	618.0	190.0	123.0	680.0	708.0	144.0	376.0	1619.0	3012.0	247.0	292.0	1037.0	488.0	534.0	863.0	594.0	1054.0	947.0	1503.0	1162.0	743.0	1142.0	955.0	239.0	235.0	151.0	825.0	142.0	431.0	1173.0	1575.0	173.0	40.0	792.0	1386.0	520.0	1032.0	901.0	625.0	286.0	544.0	760.0	196.0	320.0	604.0	647.0	954.0	169.0	976.0	104.0	440.0	305.0	410.0	1034.0	124.0	297.0	217.0	617.0	773.0	652.0	659.0	415.0	52.0	579.0	512.0	2514.0	131.0	49250.7
SDSU_0050186	742.0	817.0	906.0	1010.0	964.0	1958.0	1064.0	942.0	334.0	192.0	1355.0	861.0	329.0	1362.0	2392.0	4915.0	286.0	461.0	1592.0	1446.0	1172.0	2492.0	786.0	2138.0	2573.0	1956.0	1853.0	1586.0	2073.0	2159.0	461.0	315.0	324.0	1377.0	540.0	640.0	1668.0	2097.0	333.0	191.0	1192.0	2488.0	1103.0	1882.0	1943.0	746.0	379.0	916.0	986.0	622.0	451.0	1573.0	1887.0	2038.0	308.0	2255.0	885.0	857.0	403.0	661.0	1623.0	372.0	629.0	1077.0	1862.0	1051.0	1539.0	1092.0	1310.0	234.0	822.0	714.0	3660.0	202.0	90428.0
SDSU_0050187	941.0	1178.0	1009.0	876.0	731.0	2201.0	1234.0	1157.0	506.0	224.0	1619.0	903.0	244.0	1047.0	3476.0	5562.0	242.0	475.0	1627.0	1070.0	1289.0	1970.0	993.0	2224.0	2894.0	2143.0	1795.0	1446.0	2263.0	2008.0	543.0	352.0	331.0	1465.0	730.0	618.0	1916.0	2664.0	402.0	195.0	1065.0	2382.0	1553.0	1847.0	2235.0	791.0	387.0	876.0	1028.0	694.0	264.0	2147.0	2011.0	2190.0	474.0	2657.0	929.0	935.0	669.0	844.0	1854.0	369.0	764.0	1309.0	1610.0	1357.0	1483.0	1229.0	903.0	281.0	1236.0	1184.0	5232.0	153.0	99505.9
